"Actinoptychus";"Asterionellopsis";"Coscinodiscus";"Dinophysis";"Ditylum";"Navicula";"Paralia";"Pleurosigma";"Thalassiosira";"Asterionella";"Bacillaria";"Biddulphia";"Chaetoceros";"Guinardia";"Melosira";"Nitzschia";"Odontella";"Plagiogramma";"Prorocentrum";"Rhaphoneis";"Rhizosolenia";"Skeletonema";"Thalassionema";"Trieres";"Lauderia";"Leptocylindrus";"Meuniera";"Protoperidinium";"Cerataulina";"Dactyliosolen";"Gyrodinium";"Phaeocystis";"Pseudo-nitzschia";"Eucampia";"Diploneis";"Gymnodinium";"Akashiwo";"Diplopsalis";"Euglenoidea";"Trigonium";"Helicotheca";"Dictyocha";"Porosira";"Scenedesmus";"Scrippsiella";"Katodinium";"Torodinium";"Ciliophora.x";"Heterocapsa";"Amphidinium";"Pennées";"Cryptophyceae.x";"Peridiniales";"Mesodinium";"Alexandrium";"Chlorophyceae";"Licmophora";"Lithodesmium";"Polykrikos";"Gonyaulax";"Pyramimonas";"Heterosigma";"Dinoflagellata.x";"Brockmanniella";"Karlodinium";"Delphineis";"Eutreptiella";"Bacillariaceae";"Cylindrotheca";"Naviculaceae";"Gymnodiniales";"Centriques";"Gymnodiniaceae";"Euglenaceae";"Thalassiosiraceae";"Dinophyceae.x";"Euglenia";"Plagiolemma"
0;0,129006510230322;0;0;0;0,195029269350449;0,188296146674277;0,146242479395729;0;0;0;0,147201393183768;0,0522483076734935;0,174172961839961;0;0,0986692606115904;0,0641572602675696;0;0,105458368842508;0,15077563683359;0,131832807618508;0;0;0,116230968213464;0;0,0845879516066986;0,105848196984732;0,158117774726612;0;0;0,150710457384576;0;0;0,109180185418221;1;0,166026016947253;0;0,0875267868814017;0,12352775427597;0,148673584163699;0;0,078029364254066;0;0;0;0,221957743950147;0,0545601763599089;0,196443947093725;0,059470429193046;0,246864693723608;0,101599164032819;0,238512058794302;0;0,0910612209342269;0;0,110041683696345;0,0570309559623369;0;0,0862502385694829;0;0,0973048296226537;0;0;0;0,120933505035388;0,143875394362126;0,114990900455872;0;0;0;0,0660962604115087;0;0;0;0;0;0;0
0;0,194249921703801;0;0;0,0537118581589041;0,151992591869864;0;0,133868045024596;0;0,0543312313089967;0;0,0678367414494743;0,138612021558797;0,185386542413966;0,118525525313012;0,376821922144893;0;0;0,160530692273379;0,113355698314459;0,1360127340853;0;0;0,273201800760693;0;0,073265540768108;0,0753828636380001;0,242137228321381;0;0;0,333004713986738;0,18886518317881;0,165073154411023;0,129504903222531;0,166026016947253;1;0;0,105889138465567;0,23749743354073;0,0551000362513267;0;0;0;0,0611271480161834;0;0,168369538557353;0;0,334676568328367;0;0,276436675291618;0;0,232786577364968;0;0,064223304925319;0;0,226769666249083;0;0;0,0557358429305627;0;0,0649683149700566;0,106647608305727;0,0812198736473372;0;0;0;0,0770419586203978;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0,213221238927599;0;0;0;0;0;0;0;0;0;0,0544652145579599;0;0;0;0;0,170037956834735;0;0;0;0;0;0;0,117502427648128;0;0,0751804645301596;0;0,0509705301279173;0;0;0;0,0499856580528102;0;0;1;0,0677173515008167;0,0919837993228891;0;0;0;0;0;0,142432291321266;0;0;0;0,0868310426996359;0;0;0;0,103675564126946;0,0944838267442206;0,0875483854027591;0;0;0,104406553761168;0,0799722446425511;0,139406894802489;0,191298769372501;0;0;0;0;0;0;0;0,0630671667789469;0;0;0,059710615522796;0,067805195926124;0;0;0;0,130554541648186;0,0487675740555115
0;0;0;0,164632558852186;0,210363037727275;0;0;0,159253158141187;0;0;0;0;0,210218519500991;0,154743779379967;0;0;0;0;0,205146461726948;0;0,130502055378569;0,051407631538702;0,181321311739752;0;0;0,205246117994231;0;0,195691733094747;0,110463370985518;0,122054922119253;0,0900218683899527;0;0,181774132438837;0,178045735391992;0,0875267868814017;0,105889138465567;0,0677173515008167;1;0,0627200578169627;0;0;0;0;0;0,284552241782422;0,129156970818905;0,0598650325034764;0,054682191994742;0,0663062912119259;0,0576089574044986;0,0918034474755971;0;0,188854459952606;0,102451089099157;0,175636725617245;0;0;0,18203866440633;0;0,244236802914063;0,113562771829812;0;0;0;0;0;0;0;0,136820661664965;0;0;0,0541756197281997;0,0940623440103332;0;0,069213008969164;0,109367075803141;0,177744378530539;0
0;0;0;0,0694173510499323;0;0,0904818828177459;0;0;0;0,125306921949251;0;0;0;0;0,135484596883917;0,250284945032943;0;0;0;0;0;0;0;0,114046620533363;0;0;0;0,0934526134576873;0;0;0,144786800662227;0;0;0,056946142920571;0,12352775427597;0,23749743354073;0,0919837993228891;0,0627200578169627;1;0;0;0;0;0,0793203694919101;0;0,0633733861570412;0;0;0;0,208350293970718;0,0776978494648095;0,100682934270271;0;0,0831109519905009;0;0,0800096344910243;0;0;0,102552714223783;0;0,166468365424957;0;0,0670573597632563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0,0872280841525458;0,185914282674678;0;0;0,21808397795159;0,249533754024434;0,127744065234414;0,104411706641989;0;0;0,151400527498257;0,0645276169514271;0,115938345199679;0;0;0,20472413062942;0;0,0863518405001703;0,192948125258814;0;0;0,0967044269296692;0,0635790968152013;0;0,0647831601914937;0,120903262370026;0,103145616160405;0;0;0,0653113262587396;0;0;0,0831676711350634;0,148673584163699;0,0551000362513267;0;0;0;1;0,0554838719860167;0,152561858695177;0,129460264630945;0;0;0,1098081339634;0,0660014611215403;0,119375343849948;0;0,0754245004667643;0,126185751346797;0,239636035776232;0;0;0;0,088694236040436;0,0579528654951401;0;0;0;0,0891553572801398;0;0;0,129867717443804;0;0,308147659714528;0,242937912910165;0;0;0;0,0995084118407171;0;0;0;0;0;0;0
0;0,119038332485551;0,0509194637793083;0;0;0,0740349989222734;0,119396791974615;0;0;0;0;0,0627187068661463;0;0;0;0;0,103455269330365;0;0;0,103078870938636;0;0,05789859389061;0;0;0,0736680911562653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0554838719860167;1;0,0522481587934843;0,0693521822866809;0;0;0;0;0;0;0;0;0,0512582376289203;0;0;0;0;0;0;0;0;0;0;0;0,0749245907811102;0;0,104175945545257;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0,0972949540644637;0;0;0,186553181305432;0,153888537876532;0;0,221450186227221;0,0890157460945292;0;0,0945388605735091;0,0487132307615924;0;0;0,0940545284608347;0,0840962188489334;0,0846703515067481;0;0,124739176644247;0;0,145245895906513;0,176221592742487;0,0800081226931378;0,086507040548931;0;0;0,0644793667993574;0;0;0;0;0;0;0,078029364254066;0;0;0;0;0,152561858695177;0,0522481587934843;1;0,135899492443027;0;0;0,0639244753986904;0,0928147905448193;0,080425186329304;0,067116284113099;0,103388425774579;0,0918293689079789;0,15271479207337;0;0;0;0,11272759029617;0;0;0;0;0;0,111215925610431;0;0,0696720324907408;0;0,206475682452259;0,134452369826268;0;0;0;0;0;0;0;0;0;0;0
0;0,0930683165938713;0,104602534734281;0;0,109554513223217;0;0,118845449214465;0;0,179329633901133;0,069030200236643;0,12193382610519;0,0674338223879155;0,052412793738713;0;0;0;0;0;0;0,136713108358304;0;0,105350112412486;0,125150038589621;0,069961214185348;0,144901936760757;0;0,0779934978453995;0;0;0;0;0;0;0;0;0;0;0;0;0,129460264630945;0,0693521822866809;0,135899492443027;1;0;0;0,0669915037849833;0,102197976087466;0,0607507053861792;0;0;0;0,0981412557183194;0;0;0;0;0;0;0;0;0;0;0;0;0;0,146164572544761;0;0;0;0;0;0;0;0;0;0;0;0
0;0,071634347870264;0;0;0,0575706934933761;0;0;0;0;0,113678859645573;0;0;0;0;0;0,0853845933804976;0;0,0591345021993198;0;0;0;0,0599340166376123;0;0,137277749356592;0;0;0;0;0;0;0;0,0621213235595049;0;0;0;0,0611271480161834;0;0;0,0793203694919101;0;0;0;0;1;0;0;0;0;0;0,0615291878106102;0;0;0;0;0;0,050992225683732;0;0;0;0;0;0;0;0;0;0;0;0,0749739796712253;0;0;0;0;0;0;0;0;0;0
0;0;0;0,39205151482512;0,133519195041398;0;0;0,134668251398331;0;0;0;0;0,299262214906134;0,1120647663554;0,0564200801105796;0;0;0;0,468086703644497;0;0,0629926333377316;0,053360678783996;0,0866757044105148;0;0;0,335722028534128;0;0,208889954818302;0,172503409849042;0,22797654050832;0,0706560138489162;0;0,120409744363151;0,178990261980738;0;0;0,142432291321266;0,284552241782422;0;0;0;0;0;0;1;0,0789587789463281;0;0,0562593666472474;0,302599003981008;0;0;0;0,221014954718684;0,178557538237459;0,199311387839679;0;0;0,182690774922112;0,207448029752808;0,3762902346221;0,0918850036978362;0;0,0675725113913319;0;0;0;0;0,107451021470022;0,192271069998388;0,0987401258813841;0;0,055354437114485;0,162803918796821;0,102498824734375;0,0762067056316985;0,142220842751344;0,193388367601041;0
0;0,153655927991681;0,0726308796960443;0;0;0,222769871761203;0,162639494526188;0,185555953476058;0;0;0;0,0982231050252749;0,212794093376789;0,343194353420126;0;0,0621587035848079;0,0599138155072964;0;0,175040749470898;0,215213178075665;0,234806239545502;0;0,0822734930374482;0;0,0615327194998968;0,223505723748428;0,211170949062262;0,33329801003069;0,206303537852557;0,130349003854111;0,378852681225666;0,186384309464316;0,279633566160419;0,0835435882830298;0,221957743950147;0,168369538557353;0;0,129156970818905;0,0633733861570412;0,1098081339634;0;0,0639244753986904;0,0669915037849833;0;0,0789587789463281;1;0,186811733913765;0,394112098107132;0,205539669827195;0,152900141149881;0,0555078818399279;0,316328704370337;0;0,0513535599722217;0;0,0970838605886096;0,0913271864876978;0;0,211767997237296;0;0;0;0;0;0,155608473446252;0,199564718828937;0,156892507204225;0;0;0;0,306110338222637;0;0;0;0;0;0;0
0;0;0;0;0;0,124928704723654;0,124719887370456;0,153956754533535;0,0509257350748509;0;0;0;0,121803922549609;0,172373532016021;0;0;0,0579725436671504;0;0,122359223873235;0,142404633472798;0,12255428363201;0;0,104829095277046;0;0,0597502644288796;0,167277922679277;0,111249314258562;0,226919785748488;0,145153995164526;0,0947445721197299;0,235289307553351;0,0824186418253765;0,159067343453997;0;0,0545601763599089;0;0;0,0598650325034764;0;0,0660014611215403;0;0,0928147905448193;0,102197976087466;0;0;0,186811733913765;1;0,174983162966521;0,120849427970074;0;0;0,180904686868517;0;0;0,0934244101287317;0;0;0;0,0899291734503545;0,0539297523071799;0,06585543372412;0,0580229243453423;0;0,0601914155984719;0,149606936429388;0,205960447983513;0,205022954978518;0;0,0842224845879291;0;0,234919131110506;0;0;0;0;0;0;0
0;0,290659178370925;0;0;0;0,215904691274509;0,19040842209996;0,240870479780821;0,119434036067484;0;0;0,300644789952932;0,218207880780764;0,345701297332069;0;0,203803798437838;0,103827401745233;0;0,189305333589594;0,39071649563648;0,28627912241046;0;0,146924663807819;0,188232977432275;0;0,132501014750903;0,149713285156449;0,343843834354558;0,0968273580504847;0,0753656249924916;0,435412461316504;0,297566231382534;0,325766277173759;0;0,196443947093725;0,334676568328367;0;0,054682191994742;0;0,119375343849948;0;0,080425186329304;0,0607507053861792;0;0,0562593666472474;0,394112098107132;0,174983162966521;1;0,16272405190418;0,261850675543886;0;0,390532464986517;0;0,125803080017274;0;0,138606023279543;0,112857642978793;0;0,18708867394513;0;0,082221264938555;0,0995280463888809;0;0;0,143019319413383;0,235887744721049;0,313612451731695;0;0;0;0,178805731786512;0;0;0;0;0;0;0
0;0;0;0,101922120213687;0,127225290070953;0,092880870156577;0;0,0929698544355434;0,148738624711028;0,0488077424196332;0;0;0,225423373122706;0,124923966738067;0;0;0;0;0,216777347273071;0;0,103459122169761;0,0709100692601523;0,0613354645284596;0;0,118629791098687;0,170114727963512;0;0,192867864084;0,156218640061635;0,13204928405569;0,178910899995749;0;0,0809164032647295;0,0678134979397207;0,059470429193046;0;0,0868310426996359;0,0663062912119259;0;0;0;0,067116284113099;0;0;0,302599003981008;0,205539669827195;0,120849427970074;0,16272405190418;1;0;0;0,151931512233394;0;0,10089422598135;0;0;0,0924270244833385;0;0,126178767263082;0,229176620791125;0,116414997004539;0;0,0806919503465769;0,0750859220492166;0,0748695734278686;0,185830042347471;0,182141143255598;0;0,100089050604773;0;0,275889282957216;0;0;0,0616612131765977;0;0;0;0
0;0,141185078649679;0;0;0;0,158543929351023;0,0763301378164741;0,0933556850551943;0,0650893334587309;0,0825323194013447;0;0,13795535612759;0,135033205683205;0,152459440853595;0,0938591145387773;0,165017974496272;0;0;0,0926708884123618;0,11450798706741;0,122729935014211;0;0,0634808936564737;0,177290169985263;0;0,0798346536002688;0,0738379097359038;0,156835251625675;0;0;0,208490791013223;0;0,086173939548967;0,0686002358525864;0,246864693723608;0,276436675291618;0;0,0576089574044986;0,208350293970718;0,0754245004667643;0;0,103388425774579;0;0,0615291878106102;0;0,152900141149881;0;0,261850675543886;0;1;0,0876804979237842;0,188827828015831;0;0,109661432337197;0;0,255878250291767;0;0;0,126238436595546;0;0,0777249651275381;0;0;0;0,0701645561265095;0;0,0703398159002193;0;0;0;0;0;0;0;0;0;0;0
0,0645304212037618;0;0,100618158606965;0;0;0,185603667093781;0,175034810881677;0,0851408482402512;0,0516376112492447;0,0675052547505137;0;0;0;0,0743933174848607;0;0;0,0623526927617201;0;0;0,0732853751139009;0;0,0487377336680989;0,116554197900817;0;0,0667859561205651;0;0,0708539415672982;0;0;0;0;0;0;0;0,101599164032819;0;0;0,0918034474755971;0,0776978494648095;0,126185751346797;0;0,0918293689079789;0;0;0;0,0555078818399279;0;0;0;0,0876804979237842;1;0,179206630488106;0,170605868632442;0;0;0,0815372334595941;0,062024714746918;0;0;0;0;0;0;0,125613983106526;0;0,0632543999125288;0,0677746187955408;0;0,176562283866213;0;0,119367864376849;0,176771714755657;0;0;0;0;0,186603461292861;0,0655718959286113
0;0,301750658391314;0,129479600504653;0;0;0,414184913941601;0,30007938540328;0,199413032208752;0,117232312597769;0,059239593037219;0;0,33207052519738;0,202070746595718;0,343035078058285;0;0,0752944773278216;0,202626135527477;0;0,17334408563947;0,453304309934842;0,229841851286505;0;0,0877098281637455;0,19648587680364;0,0721603614005877;0,125191199610239;0,199312987485157;0,348967589727741;0,116726087711257;0;0,394863233362197;0,118978335754788;0,226288417145738;0;0,238512058794302;0,232786577364968;0;0;0,100682934270271;0,239636035776232;0,0512582376289203;0,15271479207337;0,0981412557183194;0;0;0,316328704370337;0,180904686868517;0,390532464986517;0,151931512233394;0,188827828015831;0,179206630488106;1;0;0,100191161652548;0;0,200358557587029;0,106466005272328;0;0,0827366069785375;0;0,0622839454618611;0;0;0,0826595249060548;0,154011043561806;0,365206397394795;0,404125663951258;0;0;0;0,361716566598752;0;0;0;0;0;0;0
0,181543990339625;0;0,0493564406662415;0,149378990892099;0,0685276261934167;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0962968231917269;0;0;0,15416599283062;0,0674823078380538;0;0,0632225536272726;0,0656139204309017;0;0;0,101806166412365;0,117237093007763;0;0;0;0;0;0;0,103675564126946;0,188854459952606;0;0;0;0;0;0;0,221014954718684;0;0;0;0;0;0,170605868632442;0;1;0,0710202855659441;0,0994234918807877;0;0;0,17728024549611;0;0,239917187892792;0;0;0;0;0;0;0;0,0935816308027383;0,358948298284734;0;0,083423354340473;0,307478174903113;0,0500561127519303;0;0;0,115852912839475;0,476407353322305;0,145612756596913
0;0,0730676185590284;0;0,0872483858925127;0;0;0;0,0870661274101771;0;0;0;0;0,118202683297474;0,13037897821195;0;0;0;0;0,171529771790377;0;0,0820327738212497;0;0;0;0,0551719794517389;0,0775561299592806;0;0,134485891691851;0,0793309755870915;0,0725868921022385;0,130941091136224;0;0,0879891186159706;0,0627708335707275;0,0910612209342269;0,064223304925319;0,0944838267442206;0,102451089099157;0,0831109519905009;0;0;0;0;0;0,178557538237459;0,0513535599722217;0;0,125803080017274;0,10089422598135;0,109661432337197;0;0,100191161652548;0,0710202855659441;1;0,0675326060016554;0;0;0,0596413359256092;0,142325166905232;0,123030143259396;0;0;0;0;0;0;0;0;0,120992041347249;0;0;0;0;0;0;0,083252728245433;0,103482319013589;0
0;0;0;0,212570469125545;0,10088163478853;0;0;0,0831743763238778;0;0;0;0;0,147852624506803;0,0515683245646018;0;0;0;0;0,206438298641588;0;0;0,0737278788285771;0,102794745879305;0;0;0,129651540432352;0;0,158903654122684;0,0613626765136476;0,14676236353024;0,0552718282864334;0;0,0758155799832284;0,123875137862163;0;0;0,0875483854027591;0,175636725617245;0;0;0;0;0;0;0,199311387839679;0;0,0934244101287317;0;0;0;0;0;0,0994234918807877;0,0675326060016554;1;0;0;0,0559634832371755;0,0830009365181023;0,213886179333473;0,115209424000636;0,0663294291475985;0;0;0;0;0;0;0,168255535984253;0,0871923106342955;0;0,0904804223593673;0,196639961995241;0;0,0906013950794173;0,140821967186814;0,120356062818603;0
0;0,0886850417194536;0;0;0;0,073254174302497;0,0956198371719888;0;0;0,100294650767916;0;0,0899838557750278;0;0,0917237774497474;0;0,125125887701596;0;0;0;0,0760813766140746;0;0;0,0569226425928456;0,207091558540063;0;0;0,0651932736899604;0;0;0;0,113683059747413;0;0;0;0,110041683696345;0,226769666249083;0;0;0,0800096344910243;0,088694236040436;0;0,11272759029617;0;0,050992225683732;0;0,0970838605886096;0;0,138606023279543;0;0,255878250291767;0,0815372334595941;0,200358557587029;0;0;0;1;0;0;0;0;0;0;0;0;0,0628787080868267;0;0,106457635020204;0;0;0;0;0;0;0;0;0;0;0
0;0;0,0709423959088655;0;0;0,074204568897234;0;0,0673502054984455;0;0;0;0;0,0789013066529104;0,125760113599208;0;0;0;0;0,094167875320385;0;0,0677998407422691;0;0,0696745169685481;0;0;0,0912127483357651;0;0;0,0874552060037974;0,0589450571317121;0;0;0,0652296337204399;0,0480841057340031;0,0570309559623369;0;0;0;0;0,0579528654951401;0;0;0;0;0;0,0913271864876978;0;0,112857642978793;0,0924270244833385;0;0,062024714746918;0,106466005272328;0;0;0;0;1;0;0;0;0;0;0;0;0;0,057679775373696;0,155448875915388;0;0,0764972990848028;0;0,0572273672308807;0;0;0;0;0;0;0
0;0;0;0,320896982033777;0,0904934360306143;0;0;0,0674313760993838;0;0;0;0;0,102665095075656;0;0;0;0;0;0,203813297487432;0;0;0;0,0528514041599082;0;0;0,167257189088014;0;0;0;0,142873283029283;0;0;0,0478756844741851;0,148462370264148;0;0;0,104406553761168;0,18203866440633;0;0;0;0;0;0;0,182690774922112;0;0;0;0;0;0;0;0,17728024549611;0,0596413359256092;0,0559634832371755;0;0;1;0;0,102276897881121;0,0915581215298483;0;0;0;0;0;0;0;0,15556053206164;0,142514315234451;0;0,101529217951172;0,0865860155453958;0;0,136536373512791;0;0,242720836719988;0,129604796295155
0;0;0;0,117442772074666;0;0,115158915169945;0;0,163250487879172;0;0;0;0,0643804928760539;0,248796151810132;0,199882580466108;0;0;0;0;0,291887765008601;0;0,074549836225584;0;0;0;0;0,302530862307598;0,0889915180335878;0,221428746276445;0,115916757144432;0,123847298663392;0,190410114487795;0;0,125698136230069;0,153942637783033;0,0862502385694829;0,0557358429305627;0,0799722446425511;0;0,102552714223783;0;0;0;0;0;0,207448029752808;0,211767997237296;0,0899291734503545;0,18708867394513;0,126178767263082;0,126238436595546;0;0,0827366069785375;0;0,142325166905232;0,0830009365181023;0;0;0;1;0,0889752310899118;0,113720970542413;0;0;0;0,101327265302491;0,0497604370099416;0,111102370717621;0;0;0;0,132478596045641;0;0;0;0;0;0;0
0;0;0;0,283073686676691;0,194952068043153;0;0;0;0;0;0;0;0,22258068666393;0,0681891912731916;0;0;0;0;0,251913251322801;0;0,0789774972146881;0,118994941992825;0,146036256085165;0;0;0,183903064446254;0;0,151859390902639;0,180999098576593;0,228261306250219;0;0;0,124016744882847;0,123505148005379;0;0;0,139406894802489;0,244236802914063;0;0;0;0;0;0;0,3762902346221;0;0,0539297523071799;0;0,229176620791125;0;0;0;0,239917187892792;0,123030143259396;0,213886179333473;0;0;0,102276897881121;0,0889752310899118;1;0;0;0,0879401769924434;0;0;0;0;0,109276983994584;0,189395794150247;0,0932208807834844;0;0,09142923540353;0,158036625916348;0,0792439937457795;0;0,102855968149678;0,196422310095957;0
0;0;0;0,233576108629045;0;0;0;0;0;0;0;0;0;0,0783973807095041;0;0;0;0;0,167456043369837;0;0;0;0;0;0;0,126168625126869;0;0,119922281769839;0;0;0,108484171837765;0;0;0,182091939738855;0,0973048296226537;0,0649683149700566;0,191298769372501;0,113562771829812;0,166468365424957;0,0891553572801398;0;0;0;0;0,0918850036978362;0;0,06585543372412;0,082221264938555;0,116414997004539;0,0777249651275381;0;0,0622839454618611;0;0;0,115209424000636;0;0;0,0915581215298483;0,113720970542413;0;1;0;0,0884809941721593;0;0;0;0,0487758983724795;0;0;0;0;0;0,0643859110107072;0,0761163022911584;0;0;0;0
0;0,0623577096720948;0;0;0;0;0;0;0,0775214195054063;0;0;0;0;0;0;0;0;0;0,0614458632399507;0;0;0;0;0;0,0771181741096938;0;0;0,113399703970549;0;0;0,104818542885222;0;0,0662183567154549;0;0;0,106647608305727;0;0;0;0;0;0,111215925610431;0;0;0;0;0,0580229243453423;0,0995280463888809;0;0;0;0;0;0;0,0663294291475985;0;0;0;0;0;0;1;0;0;0,072565412090767;0;0;0;0;0;0;0;0,0710765836415729;0;0,0589950023496964;0;0;0
0;0;0;0,0835056039673505;0;0;0;0;0;0;0;0;0;0;0,0585250294805507;0,151990582497696;0;0;0,0849512512640107;0;0;0;0;0;0;0;0;0;0;0,0524630922805441;0;0;0;0;0;0,0812198736473372;0;0;0,0670573597632563;0;0;0;0;0;0,0675725113913319;0;0;0;0,0806919503465769;0;0;0;0;0;0;0;0;0;0;0,0879401769924434;0,0884809941721593;0;1;0;0;0;0;0,070053617055498;0;0,0841043958913891;0;0;0,0653517830078358;0,198506325758597;0;0;0;0
0,159553422600075;0,0763894844456614;0,15110915212;0;0;0,174267860633451;0,319892013727579;0,0864007746777667;0,188658916531567;0,0869989421402616;0,13548504966944;0,181993526930944;0;0;0;0;0,237128810088128;0;0;0,19422628437012;0;0,101917399339242;0,0664930870399258;0;0,0561992221156414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,129867717443804;0,0749245907811102;0,0696720324907408;0;0;0;0;0,0601914155984719;0;0,0750859220492166;0;0,125613983106526;0,0826595249060548;0;0;0;0;0;0;0;0;0;0;0;1;0;0,196939276922907;0,178696309767069;0;0,166189785707868;0;0,180733572882851;0,115632898438848;0;0;0;0;0,0734543907509911;0
0;0,145473263630387;0;0;0;0,124778229739117;0,0950523255537112;0,134268674737556;0;0;0;0,0861316983423117;0,0769849904766294;0,172307223970669;0;0;0,0521955151014015;0;0,11318724114932;0,164399480065543;0,116580040764289;0;0;0;0,0606455789284504;0,123945108169279;0,0633872338646797;0,144542196247574;0,0797175115716452;0,0841505537953482;0,129310361524746;0,070491340896006;0,0833450438466998;0;0,120933505035388;0;0;0;0;0;0;0;0;0;0;0,155608473446252;0,149606936429388;0,143019319413383;0,0748695734278686;0,0701645561265095;0;0,154011043561806;0;0;0;0,0628787080868267;0;0;0,101327265302491;0;0;0,072565412090767;0;0;1;0,0613796343711283;0,206482216144484;0;0;0;0,199724417444763;0;0;0;0;0;0;0
0;0,153688775859077;0,131442391427243;0;0;0,338197286792853;0,374621596316865;0,162255008296969;0,179660852623194;0;0,0525289158796834;0,254700950183555;0,103888392481089;0,172306922543038;0;0;0,276015779220673;0;0;0,416766566530914;0;0;0,165969205157028;0,0695917903839504;0,0495356874106784;0;0,151106952145284;0,161741956547752;0;0;0,157043194324892;0;0;0,0571317136631669;0,143875394362126;0;0;0;0;0,308147659714528;0,104175945545257;0,206475682452259;0,146164572544761;0;0;0,199564718828937;0,205960447983513;0,235887744721049;0,185830042347471;0;0,0632543999125288;0,365206397394795;0;0;0;0;0,057679775373696;0;0,0497604370099416;0;0;0;0;0,196939276922907;0,0613796343711283;1;0,390930552064925;0;0;0;0,303158561694903;0;0;0;0;0;0;0
0;0,199416582601956;0,0863388591769676;0;0;0,357660431981074;0,254018929048414;0,169985623223512;0,0873893426916791;0;0;0,243597254070738;0,139095974524454;0,224149034735522;0;0;0,193796636788093;0;0,179948339718426;0,326747833992822;0,129718958841081;0;0,0602459713239789;0;0;0,154186017771652;0,136653166636852;0,213794754931465;0,0670735927662576;0;0,200246837873996;0;0,0581326813790741;0;0,114990900455872;0,0770419586203978;0;0;0;0,242937912910165;0;0,134452369826268;0;0;0;0,156892507204225;0,205022954978518;0,313612451731695;0,182141143255598;0,0703398159002193;0,0677746187955408;0,404125663951258;0;0;0;0,106457635020204;0,155448875915388;0;0,111102370717621;0;0,0487758983724795;0;0;0,178696309767069;0,206482216144484;0,390930552064925;1;0;0;0;0,307298320530625;0;0;0;0;0;0;0
0;0;0;0,0702458056857961;0,0619676068790019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0993776293417771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0749739796712253;0,107451021470022;0;0;0;0;0;0;0;0,0935816308027383;0;0;0;0;0;0;0,109276983994584;0;0;0,070053617055498;0;0;0;0;1;0;0,17707491712992;0;0,148825667093343;0,184780541105519;0,181755105131926;0,117213058824714;0,105026448350486;0,11651713759795;0
0,216268284093762;0;0;0,113085019417852;0;0;0;0,0553828571672911;0,0748044486405918;0;0,0909131483271607;0;0;0;0;0;0,0491626622404635;0;0,129103925710826;0;0;0,192815225323273;0,095204653379035;0;0,0964394858819718;0,0662459563860923;0;0;0,0782960705954533;0,159178661471166;0;0;0;0;0;0;0,0630671667789469;0,136820661664965;0;0;0;0;0;0;0,192271069998388;0;0,0842224845879291;0;0,100089050604773;0;0,176562283866213;0;0,358948298284734;0,120992041347249;0,168255535984253;0;0,0764972990848028;0,15556053206164;0;0,189395794150247;0;0;0;0,166189785707868;0;0;0;0;1;0,0611266070512424;0,197805311203361;0,387481155709117;0,0723961492563314;0;0,167781807390842;0,202667569527763;0,468488165753107;0,15389788690304
0,0613836680161568;0;0;0,102067266298665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,10580790520868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0987401258813841;0;0;0;0;0;0;0;0;0;0,0871923106342955;0;0;0,142514315234451;0;0,0932208807834844;0;0;0,0841043958913891;0;0;0;0;0,17707491712992;0,0611266070512424;1;0;0,166489768407051;0,226430825546915;0,291685876924493;0,263328910417449;0,135358632120011;0,136821826409019;0
0,0837335249573549;0,096740941267826;0,116681783825776;0;0;0,298444400563144;0,188412409473636;0,156049356870969;0;0;0;0,204785995729534;0,132997441749559;0,200344824718326;0;0;0,237207340760778;0;0,144775717885336;0,280612060508709;0,0988176458786445;0;0;0;0,0502363645783941;0,213740479523685;0,127280042256817;0,247271070941467;0,19202255493308;0,105327466472638;0,222986216496687;0,0523116937228144;0,1848754587815;0;0,0660962604115087;0;0;0;0;0,0995084118407171;0;0;0;0;0;0,306110338222637;0,234919131110506;0,178805731786512;0,275889282957216;0;0,119367864376849;0,361716566598752;0,083423354340473;0;0;0;0,0572273672308807;0;0,132478596045641;0;0;0;0;0,180733572882851;0,199724417444763;0,303158561694903;0,307298320530625;0;0,197805311203361;0;1;0;0;0;0;0;0;0
0,240725776576755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172707054468954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,059710615522796;0,0541756197281997;0;0;0;0;0;0;0,055354437114485;0;0;0;0;0;0,176771714755657;0;0,307478174903113;0;0,0904804223593673;0;0;0,101529217951172;0;0,09142923540353;0;0;0;0,115632898438848;0;0;0;0,148825667093343;0,387481155709117;0,166489768407051;0;1;0,190518165297182;0;0,295854079398779;0,295510854302972;0,528619716710958;0,239638674769252
