"v1";"v2";"asso"
"Bacillaria";"Porosira";0,12193382610519
"Bacillaria";"Brockmanniella";0,13548504966944
"Bacillaria";"Delphineis";0,0525289158796834
"Bacillaria";"Cylindrotheca";0,0909131483271607
"Bacillaria";"Thalassiosiraceae";0,0654516324251857
"Biddulphia";"Chaetoceros";0,0574160583941019
"Biddulphia";"Guinardia";0,105111541329754
"Biddulphia";"Nitzschia";0,0537741636153574
"Biddulphia";"Odontella";0,305007505598779
"Biddulphia";"Plagiogramma";0,0827710983885067
"Biddulphia";"Rhaphoneis";0,598033966893791
"Biddulphia";"Rhizosolenia";0,166478139737108
"Biddulphia";"Thalassionema";0,0626018619134368
"Biddulphia";"Trieres";0,266831339634889
"Biddulphia";"Lauderia";0,0614747212078286
"Biddulphia";"Meuniera";0,0859218136021973
"Biddulphia";"Protoperidinium";0,167808417342542
"Biddulphia";"Gyrodinium";0,182280025860761
"Biddulphia";"Phaeocystis";0,201059322810936
"Biddulphia";"Pseudo-nitzschia";0,0985364248423798
"Biddulphia";"Diploneis";0,147201393183768
"Biddulphia";"Gymnodinium";0,0678367414494743
"Biddulphia";"Trigonium";0,151400527498257
"Biddulphia";"Helicotheca";0,0627187068661463
"Biddulphia";"Dictyocha";0,0945388605735091
"Biddulphia";"Porosira";0,0674338223879155
"Biddulphia";"Katodinium";0,0982231050252749
"Biddulphia";"Ciliophora.x";0,300644789952932
"Biddulphia";"Amphidinium";0,13795535612759
"Biddulphia";"Cryptophyceae.x";0,33207052519738
"Biddulphia";"Chlorophyceae";0,0899838557750278
"Biddulphia";"Polykrikos";0,0643804928760539
"Biddulphia";"Brockmanniella";0,181993526930944
"Biddulphia";"Karlodinium";0,0861316983423117
"Biddulphia";"Delphineis";0,254700950183555
"Biddulphia";"Eutreptiella";0,243597254070738
"Biddulphia";"Gymnodiniales";0,204785995729534
"Chaetoceros";"Guinardia";0,357237742786406
"Chaetoceros";"Nitzschia";0,141758061214381
"Chaetoceros";"Prorocentrum";0,41528973759852
"Chaetoceros";"Rhaphoneis";0,0565636691533163
"Chaetoceros";"Rhizosolenia";0,31104674342547
"Chaetoceros";"Thalassionema";0,28344392713026
"Chaetoceros";"Lauderia";0,171077919099797
"Chaetoceros";"Leptocylindrus";0,363482426184612
"Chaetoceros";"Meuniera";0,0571178164070823
"Chaetoceros";"Protoperidinium";0,336876955311149
"Chaetoceros";"Cerataulina";0,305927088330188
