"v1";"v1_classe";"v2";"v2_classe";"data$asso";"link_genus"
"Guinardia";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,172306922543038;"Bacillariophyceae-Bacillariophyceae"
"Guinardia";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,224149034735522;"Bacillariophyceae-Euglenozoa"
"Guinardia";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,200344824718326;"Bacillariophyceae-Dinophyceae"
"Melosira";"Bacillariophyceae";"Nitzschia";"Bacillariophyceae";0,11072372287091;"Bacillariophyceae-Bacillariophyceae"
"Melosira";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,0488811704527882;"Bacillariophyceae-Bacillariophyceae"
"Melosira";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,118525525313012;"Bacillariophyceae-Dinophyceae"
"Melosira";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,135484596883917;"Bacillariophyceae-Euglenozoa"
"Melosira";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,0564200801105796;"Bacillariophyceae-Dinophyceae"
"Melosira";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0938591145387773;"Bacillariophyceae-Dinophyceae"
"Melosira";"Bacillariophyceae";"Dinoflagellata.x";"Dinophyceae";0,0585250294805507;"Bacillariophyceae-Dinophyceae"
"Melosira";"Bacillariophyceae";"Euglenaceae";"Euglenozoa";0,0787033142421218;"Bacillariophyceae-Euglenozoa"
"Nitzschia";"Bacillariophyceae";"Plagiogramma";"Bacillariophyceae";0,189878988012029;"Bacillariophyceae-Bacillariophyceae"
"Nitzschia";"Bacillariophyceae";"Rhaphoneis";"Bacillariophyceae";0,126240829087948;"Bacillariophyceae-Bacillariophyceae"
"Nitzschia";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,106209074769359;"Bacillariophyceae-Bacillariophyceae"
"Nitzschia";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,184492594460571;"Bacillariophyceae-Bacillariophyceae"
"Nitzschia";"Bacillariophyceae";"Meuniera";"Bacillariophyceae";0,0637791836273309;"Bacillariophyceae-Bacillariophyceae"
"Nitzschia";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,130549527076793;"Bacillariophyceae-Dinophyceae"
"Nitzschia";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,0986692606115904;"Bacillariophyceae-Bacillariophyceae"
"Nitzschia";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,376821922144893;"Bacillariophyceae-Dinophyceae"
"Nitzschia";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,250284945032943;"Bacillariophyceae-Euglenozoa"
"Nitzschia";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,0940545284608347;"Bacillariophyceae-Dictyochophyceae"
"Nitzschia";"Bacillariophyceae";"Scenedesmus";"Chlorophyta";0,0853845933804976;"Bacillariophyceae-Chlorophyta"
"Nitzschia";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,0621587035848079;"Bacillariophyceae-Dinophyceae"
"Nitzschia";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,203803798437838;"Bacillariophyceae-Ciliophora"
"Nitzschia";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,165017974496272;"Bacillariophyceae-Dinophyceae"
"Nitzschia";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,0752944773278216;"Bacillariophyceae-Cryptophyceae"
"Nitzschia";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,125125887701596;"Bacillariophyceae-Chlorophyta"
"Nitzschia";"Bacillariophyceae";"Dinoflagellata.x";"Dinophyceae";0,151990582497696;"Bacillariophyceae-Dinophyceae"
"Nitzschia";"Bacillariophyceae";"Euglenaceae";"Euglenozoa";0,182358606725647;"Bacillariophyceae-Euglenozoa"
"Odontella";"Bacillariophyceae";"Plagiogramma";"Bacillariophyceae";0,138546752457043;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Rhaphoneis";"Bacillariophyceae";0,327233151813451;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Skeletonema";"Bacillariophyceae";0,0758512150355081;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,0960214099810898;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,0491534346059702;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,0998325832424162;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,0641572602675696;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,20472413062942;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Helicotheca";"Bacillariophyceae";0,103455269330365;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,0840962188489334;"Bacillariophyceae-Dictyochophyceae"
"Odontella";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,0599138155072964;"Bacillariophyceae-Dinophyceae"
"Odontella";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,0579725436671504;"Bacillariophyceae-Dinophyceae"
"Odontella";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,103827401745233;"Bacillariophyceae-Ciliophora"
"Odontella";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,0623526927617201;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,202626135527477;"Bacillariophyceae-Cryptophyceae"
"Odontella";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,237128810088128;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0521955151014015;"Bacillariophyceae-Dinophyceae"
"Odontella";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,276015779220673;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,193796636788093;"Bacillariophyceae-Euglenozoa"
"Odontella";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,0491626622404635;"Bacillariophyceae-Bacillariophyceae"
"Odontella";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,237207340760778;"Bacillariophyceae-Dinophyceae"
"Plagiogramma";"Bacillariophyceae";"Rhaphoneis";"Bacillariophyceae";0,0711244863891296;"Bacillariophyceae-Bacillariophyceae"
"Plagiogramma";"Bacillariophyceae";"Skeletonema";"Bacillariophyceae";0,13907908503911;"Bacillariophyceae-Bacillariophyceae"
"Plagiogramma";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,0728574104070994;"Bacillariophyceae-Bacillariophyceae"
"Plagiogramma";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,0868381248700592;"Bacillariophyceae-Bacillariophyceae"
"Plagiogramma";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,0578411642276899;"Bacillariophyceae-Bacillariophyceae"
"Plagiogramma";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,0846703515067481;"Bacillariophyceae-Dictyochophyceae"
"Plagiogramma";"Bacillariophyceae";"Scenedesmus";"Chlorophyta";0,0591345021993198;"Bacillariophyceae-Chlorophyta"
"Plagiogramma";"Bacillariophyceae";"Euglenaceae";"Euglenozoa";0,0729930814776795;"Bacillariophyceae-Euglenozoa"
"Prorocentrum";"Dinophyceae";"Rhizosolenia";"Bacillariophyceae";0,110588854251962;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Thalassionema";"Bacillariophyceae";0,0654308643533311;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Leptocylindrus";"Bacillariophyceae";0,523823687854198;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Protoperidinium";"Dinophyceae";0,352584202476552;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Cerataulina";"Bacillariophyceae";0,184877371330343;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Dactyliosolen";"Bacillariophyceae";0,286679299986016;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Gyrodinium";"Dinophyceae";0,267156235259194;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,233373521256466;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Eucampia";"Bacillariophyceae";0,279140410982972;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Diploneis";"Bacillariophyceae";0,105458368842508;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Gymnodinium";"Dinophyceae";0,160530692273379;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Akashiwo";"Dinophyceae";0,170037956834735;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Diplopsalis";"Dinophyceae";0,205146461726948;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Trigonium";"Bacillariophyceae";0,0863518405001703;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Scrippsiella";"Dinophyceae";0,468086703644497;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Katodinium";"Dinophyceae";0,175040749470898;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Torodinium";"Dinophyceae";0,122359223873235;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Ciliophora.x";"Ciliophora";0,189305333589594;"Ciliophora-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,216777347273071;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Amphidinium";"Dinophyceae";0,0926708884123618;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";0,17334408563947;"Cryptophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Peridiniales";"Dinophyceae";0,0962968231917269;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Mesodinium";"Ciliophora";0,171529771790377;"Ciliophora-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Alexandrium";"Dinophyceae";0,206438298641588;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Licmophora";"Bacillariophyceae";0,094167875320385;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Lithodesmium";"Bacillariophyceae";0,203813297487432;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Polykrikos";"Dinophyceae";0,291887765008601;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,251913251322801;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Pyramimonas";"Chlorophyta";0,167456043369837;"Chlorophyta-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Heterosigma";"Raphidophyceae";0,0614458632399507;"Dinophyceae-Raphidophyceae"
"Prorocentrum";"Dinophyceae";"Dinoflagellata.x";"Dinophyceae";0,0849512512640107;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Karlodinium";"Dinophyceae";0,11318724114932;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Eutreptiella";"Euglenozoa";0,179948339718426;"Dinophyceae-Euglenozoa"
"Prorocentrum";"Dinophyceae";"Cylindrotheca";"Bacillariophyceae";0,129103925710826;"Bacillariophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Gymnodiniales";"Dinophyceae";0,144775717885336;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Gymnodiniaceae";"Dinophyceae";0,1216491249431;"Dinophyceae-Dinophyceae"
"Prorocentrum";"Dinophyceae";"Euglenia";"Euglenozoa";0,0487647834271439;"Dinophyceae-Euglenozoa"
"Rhaphoneis";"Bacillariophyceae";"Rhizosolenia";"Bacillariophyceae";0,234645840346986;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,121219518733389;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,281895789688727;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,103388018395119;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Meuniera";"Bacillariophyceae";0,207344489898809;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,200932924965554;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,312794128097936;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,278423907455296;"Bacillariophyceae-Haptophyta"
"Rhaphoneis";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,1715107525486;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,15077563683359;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,113355698314459;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,192948125258814;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Helicotheca";"Bacillariophyceae";0,103078870938636;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,124739176644247;"Bacillariophyceae-Dictyochophyceae"
"Rhaphoneis";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,136713108358304;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,215213178075665;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,142404633472798;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,39071649563648;"Bacillariophyceae-Ciliophora"
"Rhaphoneis";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,11450798706741;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,0732853751139009;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,453304309934842;"Bacillariophyceae-Cryptophyceae"
"Rhaphoneis";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,0760813766140746;"Bacillariophyceae-Chlorophyta"
"Rhaphoneis";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,19422628437012;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,164399480065543;"Bacillariophyceae-Dinophyceae"
"Rhaphoneis";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,416766566530914;"Bacillariophyceae-Bacillariophyceae"
"Rhaphoneis";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,326747833992822;"Bacillariophyceae-Euglenozoa"
"Rhaphoneis";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,280612060508709;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,130732209905788;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,0571110061383318;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,18400291130436;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Leptocylindrus";"Bacillariophyceae";0,180575620622618;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Meuniera";"Bacillariophyceae";0,160119141144575;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,305203574093352;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,357267287412868;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,312105961014514;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,360496200526253;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,342218190278852;"Bacillariophyceae-Haptophyta"
"Rhizosolenia";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,424954468406825;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,092362250467575;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,131832807618508;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,1360127340853;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,130502055378569;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,0629926333377316;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,234806239545502;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,12255428363201;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,28627912241046;"Bacillariophyceae-Ciliophora"
"Rhizosolenia";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,103459122169761;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,122729935014211;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,229841851286505;"Bacillariophyceae-Cryptophyceae"
"Rhizosolenia";"Bacillariophyceae";"Mesodinium";"Ciliophora";0,0820327738212497;"Bacillariophyceae-Ciliophora"
"Rhizosolenia";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0677998407422691;"Bacillariophyceae-Bacillariophyceae"
"Rhizosolenia";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,074549836225584;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,0789774972146881;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,116580040764289;"Bacillariophyceae-Dinophyceae"
"Rhizosolenia";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,129718958841081;"Bacillariophyceae-Euglenozoa"
"Rhizosolenia";"Bacillariophyceae";"Gymnodiniales";"Dinophyceae";0,0988176458786445;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,23722568797798;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,0477521692966364;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,258228963735582;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,051407631538702;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Helicotheca";"Bacillariophyceae";0,05789859389061;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,145245895906513;"Bacillariophyceae-Dictyochophyceae"
"Skeletonema";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,105350112412486;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Scenedesmus";"Chlorophyta";0,0599340166376123;"Bacillariophyceae-Chlorophyta"
"Skeletonema";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,053360678783996;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,0709100692601523;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,0487377336680989;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Peridiniales";"Dinophyceae";0,15416599283062;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,0737278788285771;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,118994941992825;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,101917399339242;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Bacillariaceae";"Bacillariophyceae";0,0993776293417771;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,192815225323273;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Naviculaceae";"Bacillariophyceae";0,10580790520868;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Centriques";"Bacillariophyceae";0,172707054468954;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Gymnodiniaceae";"Dinophyceae";0,112533801614801;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Thalassiosiraceae";"Bacillariophyceae";0,172372237843085;"Bacillariophyceae-Bacillariophyceae"
"Skeletonema";"Bacillariophyceae";"Dinophyceae.x";"Dinophyceae";0,136002420772471;"Bacillariophyceae-Dinophyceae"
"Skeletonema";"Bacillariophyceae";"Euglenia";"Euglenozoa";0,142751138585267;"Bacillariophyceae-Euglenozoa"
"Thalassionema";"Bacillariophyceae";"Trieres";"Bacillariophyceae";0,0618403705154143;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,203409067743507;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,117081698669022;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,11235949554181;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,156689565382588;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,177786186612476;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,166053106144411;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,181321311739752;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Trigonium";"Bacillariophyceae";0,0967044269296692;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,176221592742487;"Bacillariophyceae-Dictyochophyceae"
"Thalassionema";"Bacillariophyceae";"Porosira";"Bacillariophyceae";0,125150038589621;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,0866757044105148;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Katodinium";"Dinophyceae";0,0822734930374482;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Torodinium";"Dinophyceae";0,104829095277046;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Ciliophora.x";"Ciliophora";0,146924663807819;"Bacillariophyceae-Ciliophora"
"Thalassionema";"Bacillariophyceae";"Heterocapsa";"Dinophyceae";0,0613354645284596;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0634808936564737;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,116554197900817;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";0,0877098281637455;"Bacillariophyceae-Cryptophyceae"
"Thalassionema";"Bacillariophyceae";"Peridiniales";"Dinophyceae";0,0674823078380538;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Alexandrium";"Dinophyceae";0,102794745879305;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Chlorophyceae";"Chlorophyta";0,0569226425928456;"Bacillariophyceae-Chlorophyta"
"Thalassionema";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0696745169685481;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,0528514041599082;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,146036256085165;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Brockmanniella";"Bacillariophyceae";0,0664930870399258;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Delphineis";"Bacillariophyceae";0,165969205157028;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,0602459713239789;"Bacillariophyceae-Euglenozoa"
"Thalassionema";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,095204653379035;"Bacillariophyceae-Bacillariophyceae"
"Thalassionema";"Bacillariophyceae";"Gymnodiniaceae";"Dinophyceae";0,0705566244212968;"Bacillariophyceae-Dinophyceae"
"Thalassionema";"Bacillariophyceae";"Thalassiosiraceae";"Bacillariophyceae";0,0590778690572766;"Bacillariophyceae-Bacillariophyceae"
"Trieres";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,0535420876473206;"Bacillariophyceae-Bacillariophyceae"
"Trieres";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,0813463864110611;"Bacillariophyceae-Dinophyceae"
"Trieres";"Bacillariophyceae";"Phaeocystis";"Haptophyta";0,134520424109879;"Bacillariophyceae-Haptophyta"
"Trieres";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,0589295182361991;"Bacillariophyceae-Bacillariophyceae"
"Trieres";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,116230968213464;"Bacillariophyceae-Bacillariophyceae"
