"Code_point_Libelle";"Date";"N_Bac";"P_Bac";"N_Dino";"P_Dino";"N_others";"P_others";"N_BacBac_neg";"P_BacBac_neg_tot";"P_BacBac_neg_neg";"N_BacDino_neg";"P_BacDino_neg_tot";"P_BacDino_neg_neg";"N_DinoDino_neg";"P_DinoDino_neg_tot";"P_DinoDino_neg_neg";"N_OtherA_neg";"P_OtherA_neg_tot";"P_OtherA_neg_neg"
"Antifer ponton pétrolier";2012-11-05;11;0,523809523809524;8;0,380952380952381;2;0,0952380952380952;17;0,101796407185629;0,298245614035088;25;0,149700598802395;0,43859649122807;1;0,00598802395209581;0,0175438596491228;14;0,0838323353293413;0,245614035087719
"Antifer ponton pétrolier";2012-12-12;9;0,692307692307692;2;0,153846153846154;2;0,153846153846154;4;0,0769230769230769;0,444444444444444;2;0,0384615384615385;0,222222222222222;0;0;0;3;0,0576923076923077;0,333333333333333
"Antifer ponton pétrolier";2013-01-17;8;0,727272727272727;1;0,0909090909090909;2;0,181818181818182;10;0,27027027027027;0,588235294117647;3;0,0810810810810811;0,176470588235294;0;0;0;4;0,108108108108108;0,235294117647059
"Antifer ponton pétrolier";2013-02-11;11;0,6875;3;0,1875;2;0,125;12;0,136363636363636;0,444444444444444;5;0,0568181818181818;0,185185185185185;0;0;0;10;0,113636363636364;0,37037037037037
"Antifer ponton pétrolier";2013-03-26;9;0,6;4;0,266666666666667;2;0,133333333333333;4;0,0506329113924051;0,285714285714286;5;0,0632911392405063;0,357142857142857;0;0;0;5;0,0632911392405063;0,357142857142857
"Antifer ponton pétrolier";2013-04-23;12;0,571428571428571;6;0,285714285714286;3;0,142857142857143;6;0,04;0,214285714285714;7;0,0466666666666667;0,25;0;0;0;15;0,1;0,535714285714286
"Antifer ponton pétrolier";2013-05-02;11;0,611111111111111;5;0,277777777777778;2;0,111111111111111;7;0,0619469026548673;0,35;8;0,0707964601769911;0,4;0;0;0;5;0,0442477876106195;0,25
"Antifer ponton pétrolier";2013-06-10;11;0,611111111111111;4;0,222222222222222;3;0,166666666666667;9;0,0789473684210526;0,3;7;0,0614035087719298;0,233333333333333;0;0;0;14;0,12280701754386;0,466666666666667
"Antifer ponton pétrolier";2013-07-08;13;0,722222222222222;4;0,222222222222222;1;0,0555555555555556;13;0,104;0,565217391304348;8;0,064;0,347826086956522;0;0;0;2;0,016;0,0869565217391304
"Antifer ponton pétrolier";2013-09-09;13;0,464285714285714;11;0,392857142857143;4;0,142857142857143;21;0,0747330960854092;0,328125;22;0,0782918149466192;0,34375;1;0,00355871886120996;0,015625;20;0,0711743772241993;0,3125
"Antifer ponton pétrolier";2013-10-07;13;0,619047619047619;5;0,238095238095238;3;0,142857142857143;16;0,098159509202454;0,421052631578947;12;0,0736196319018405;0,315789473684211;0;0;0;10;0,0613496932515337;0,263157894736842
"Antifer ponton pétrolier";2013-11-04;13;0,722222222222222;2;0,111111111111111;3;0,166666666666667;20;0,196078431372549;0,526315789473684;5;0,0490196078431373;0,131578947368421;0;0;0;13;0,127450980392157;0,342105263157895
"Antifer ponton pétrolier";2013-12-02;10;0,833333333333333;2;0,166666666666667;0;0;8;0,156862745098039;0,571428571428571;6;0,117647058823529;0,428571428571429;0;0;0;0;0;0
"Antifer ponton pétrolier";2014-01-08;12;0,666666666666667;3;0,166666666666667;3;0,166666666666667;9;0,079646017699115;0,310344827586207;8;0,0707964601769911;0,275862068965517;0;0;0;12;0,106194690265487;0,413793103448276
"Antifer ponton pétrolier";2014-02-03;11;0,6875;2;0,125;3;0,1875;12;0,133333333333333;0,4;5;0,0555555555555556;0,166666666666667;0;0;0;13;0,144444444444444;0,433333333333333
"Antifer ponton pétrolier";2014-03-19;10;0,588235294117647;6;0,352941176470588;1;0,0588235294117647;7;0,0673076923076923;0,269230769230769;14;0,134615384615385;0,538461538461538;2;0,0192307692307692;0,0769230769230769;3;0,0288461538461538;0,115384615384615
"Antifer ponton pétrolier";2014-04-01;10;0,5;8;0,4;2;0,1;5;0,034965034965035;0,172413793103448;10;0,0699300699300699;0,344827586206897;3;0,020979020979021;0,103448275862069;11;0,0769230769230769;0,379310344827586
"Antifer ponton pétrolier";2014-04-14;14;0,7;5;0,25;1;0,05;22;0,151724137931034;0,594594594594595;11;0,0758620689655172;0,297297297297297;0;0;0;4;0,0275862068965517;0,108108108108108
"Antifer ponton pétrolier";2014-05-14;14;0,823529411764706;2;0,117647058823529;1;0,0588235294117647;21;0,19811320754717;0,617647058823529;5;0,0471698113207547;0,147058823529412;0;0;0;8;0,0754716981132075;0,235294117647059
"Antifer ponton pétrolier";2014-06-11;14;0,56;10;0,4;1;0,04;11;0,0454545454545455;0,392857142857143;10;0,0413223140495868;0,357142857142857;3;0,012396694214876;0,107142857142857;4;0,0165289256198347;0,142857142857143
"Antifer ponton pétrolier";2014-07-02;15;0,625;8;0,333333333333333;1;0,0416666666666667;20;0,091324200913242;0,434782608695652;15;0,0684931506849315;0,326086956521739;0;0;0;11;0,0502283105022831;0,239130434782609
"Antifer ponton pétrolier";2014-08-12;14;0,583333333333333;7;0,291666666666667;3;0,125;11;0,0523809523809524;0,275;15;0,0714285714285714;0,375;0;0;0;14;0,0666666666666667;0,35
"Antifer ponton pétrolier";2014-09-08;13;0,481481481481481;10;0,37037037037037;4;0,148148148148148;19;0,0748031496062992;0,301587301587302;22;0,0866141732283465;0,349206349206349;0;0;0;22;0,0866141732283465;0,349206349206349
"Antifer ponton pétrolier";2014-10-07;8;0,533333333333333;4;0,266666666666667;3;0,2;9;0,109756097560976;0,28125;7;0,0853658536585366;0,21875;0;0;0;16;0,195121951219512;0,5
"Antifer ponton pétrolier";2014-11-13;12;0,631578947368421;3;0,157894736842105;4;0,210526315789474;19;0,159663865546218;0,5;5;0,0420168067226891;0,131578947368421;0;0;0;14;0,117647058823529;0,368421052631579
"Antifer ponton pétrolier";2014-12-08;4;1;0;0;0;0;3;0,75;1;0;0;0;0;0;0;0;0;0
"Antifer ponton pétrolier";2015-01-05;4;0,363636363636364;3;0,272727272727273;4;0,363636363636364;2;0,0425531914893617;0,111111111111111;6;0,127659574468085;0,333333333333333;0;0;0;10;0,212765957446809;0,555555555555556
"Antifer ponton pétrolier";2015-02-03;7;0,777777777777778;1;0,111111111111111;1;0,111111111111111;4;0,235294117647059;0,666666666666667;2;0,117647058823529;0,333333333333333;0;0;0;0;0;0
"Antifer ponton pétrolier";2015-02-19;12;0,75;3;0,1875;1;0,0625;17;0,207317073170732;0,515151515151515;10;0,121951219512195;0,303030303030303;0;0;0;6;0,0731707317073171;0,181818181818182
"Antifer ponton pétrolier";2015-03-06;9;0,642857142857143;3;0,214285714285714;2;0,142857142857143;9;0,155172413793103;0,409090909090909;9;0,155172413793103;0,409090909090909;0;0;0;4;0,0689655172413793;0,181818181818182
"Antifer ponton pétrolier";2015-03-20;10;0,555555555555556;5;0,277777777777778;3;0,166666666666667;10;0,0980392156862745;0,256410256410256;14;0,137254901960784;0,358974358974359;2;0,0196078431372549;0,0512820512820513;13;0,127450980392157;0,333333333333333
"Antifer ponton pétrolier";2015-04-09;10;0,714285714285714;2;0,142857142857143;2;0,142857142857143;5;0,0735294117647059;0,384615384615385;4;0,0588235294117647;0,307692307692308;0;0;0;4;0,0588235294117647;0,307692307692308
"Antifer ponton pétrolier";2015-04-21;14;0,823529411764706;1;0,0588235294117647;2;0,117647058823529;20;0,224719101123595;0,555555555555556;3;0,0337078651685393;0,0833333333333333;0;0;0;13;0,146067415730337;0,361111111111111
"Antifer ponton pétrolier";2015-05-04;16;0,666666666666667;6;0,25;2;0,0833333333333333;27;0,125;0,509433962264151;15;0,0694444444444444;0,283018867924528;0;0;0;11;0,0509259259259259;0,207547169811321
"Antifer ponton pétrolier";2015-05-18;15;0,576923076923077;8;0,307692307692308;3;0,115384615384615;24;0,0948616600790514;0,315789473684211;19;0,075098814229249;0,25;5;0,0197628458498024;0,0657894736842105;28;0,110671936758893;0,368421052631579
"Antifer ponton pétrolier";2015-06-01;15;0,46875;13;0,40625;4;0,125;18;0,0474934036939314;0,209302325581395;23;0,0606860158311346;0,267441860465116;6;0,0158311345646438;0,0697674418604651;39;0,102902374670185;0,453488372093023
"Antifer ponton pétrolier";2015-06-15;17;0,607142857142857;9;0,321428571428571;2;0,0714285714285714;27;0,0924657534246575;0,421875;18;0,0616438356164384;0,28125;2;0,00684931506849315;0,03125;17;0,0582191780821918;0,265625
"Antifer ponton pétrolier";2015-07-15;13;0,541666666666667;10;0,416666666666667;1;0,0416666666666667;22;0,0990990990990991;0,55;12;0,0540540540540541;0,3;0;0;0;6;0,027027027027027;0,15
"Antifer ponton pétrolier";2015-08-03;16;0,615384615384615;7;0,269230769230769;3;0,115384615384615;36;0,146341463414634;0,404494382022472;25;0,101626016260163;0,280898876404494;1;0,0040650406504065;0,0112359550561798;27;0,109756097560976;0,303370786516854
"Antifer ponton pétrolier";2015-08-17;12;0,48;10;0,4;3;0,12;17;0,0723404255319149;0,298245614035088;18;0,0765957446808511;0,315789473684211;1;0,00425531914893617;0,0175438596491228;21;0,0893617021276596;0,368421052631579
"Antifer ponton pétrolier";2015-09-01;15;0,517241379310345;10;0,344827586206897;4;0,137931034482759;32;0,103896103896104;0,329896907216495;35;0,113636363636364;0,360824742268041;5;0,0162337662337662;0,0515463917525773;25;0,0811688311688312;0,257731958762887
"Antifer ponton pétrolier";2015-09-15;15;0,576923076923077;10;0,384615384615385;1;0,0384615384615385;28;0,11522633744856;0,474576271186441;23;0,0946502057613169;0,389830508474576;2;0,00823045267489712;0,0338983050847458;6;0,0246913580246914;0,101694915254237
"Antifer ponton pétrolier";2015-10-12;14;0,777777777777778;3;0,166666666666667;1;0,0555555555555556;30;0,263157894736842;0,612244897959184;11;0,0964912280701754;0,224489795918367;1;0,0087719298245614;0,0204081632653061;7;0,0614035087719298;0,142857142857143
"Antifer ponton pétrolier";2015-10-28;13;0,722222222222222;4;0,222222222222222;1;0,0555555555555556;23;0,19327731092437;0,58974358974359;8;0,0672268907563025;0,205128205128205;0;0;0;8;0,0672268907563025;0,205128205128205
"Antifer ponton pétrolier";2015-11-10;16;0,64;6;0,24;3;0,12;40;0,176991150442478;0,465116279069767;21;0,0929203539823009;0,244186046511628;1;0,00442477876106195;0,0116279069767442;24;0,106194690265487;0,27906976744186
"Antifer ponton pétrolier";2015-12-14;9;0,642857142857143;4;0,285714285714286;1;0,0714285714285714;11;0,166666666666667;0,323529411764706;16;0,242424242424242;0,470588235294118;1;0,0151515151515152;0,0294117647058824;6;0,0909090909090909;0,176470588235294
"Antifer ponton pétrolier";2016-01-13;14;0,875;1;0,0625;1;0,0625;19;0,206521739130435;0,678571428571429;3;0,0326086956521739;0,107142857142857;0;0;0;6;0,0652173913043478;0,214285714285714
"Antifer ponton pétrolier";2016-01-26;10;0,666666666666667;3;0,2;2;0,133333333333333;17;0,2;0,515151515151515;6;0,0705882352941176;0,181818181818182;0;0;0;10;0,117647058823529;0,303030303030303
"Antifer ponton pétrolier";2016-02-23;10;0,588235294117647;4;0,235294117647059;3;0,176470588235294;13;0,13265306122449;0,342105263157895;11;0,112244897959184;0,289473684210526;1;0,0102040816326531;0,0263157894736842;13;0,13265306122449;0,342105263157895
"Antifer ponton pétrolier";2016-03-08;11;0,846153846153846;2;0,153846153846154;0;0;13;0,254901960784314;0,722222222222222;5;0,0980392156862745;0,277777777777778;0;0;0;0;0;0
"Antifer ponton pétrolier";2016-03-21;20;0,769230769230769;3;0,115384615384615;3;0,115384615384615;37;0,14859437751004;0,493333333333333;18;0,072289156626506;0,24;0;0;0;20;0,0803212851405622;0,266666666666667
"Antifer ponton pétrolier";2016-04-06;15;0,576923076923077;6;0,230769230769231;5;0,192307692307692;22;0,0969162995594714;0,349206349206349;20;0,0881057268722467;0,317460317460317;1;0,00440528634361234;0,0158730158730159;20;0,0881057268722467;0,317460317460317
"Antifer ponton pétrolier";2016-04-19;15;0,6;7;0,28;3;0,12;21;0,092511013215859;0,4375;14;0,0616740088105727;0,291666666666667;0;0;0;13;0,0572687224669604;0,270833333333333
"Antifer ponton pétrolier";2016-05-04;13;0,481481481481481;11;0,407407407407407;3;0,111111111111111;14;0,053030303030303;0,233333333333333;27;0,102272727272727;0,45;5;0,0189393939393939;0,0833333333333333;14;0,053030303030303;0,233333333333333
"Antifer ponton pétrolier";2016-06-06;16;0,592592592592593;9;0,333333333333333;2;0,0740740740740741;32;0,113879003558719;0,516129032258065;15;0,0533807829181495;0,241935483870968;0;0;0;15;0,0533807829181495;0,241935483870968
"Antifer ponton pétrolier";2016-06-20;15;0,6;9;0,36;1;0,04;28;0,118143459915612;0,459016393442623;24;0,10126582278481;0,39344262295082;3;0,0126582278481013;0,0491803278688525;6;0,0253164556962025;0,0983606557377049
"Antifer ponton pétrolier";2016-07-06;13;0,541666666666667;8;0,333333333333333;3;0,125;20;0,0900900900900901;0,425531914893617;13;0,0585585585585586;0,276595744680851;0;0;0;14;0,0630630630630631;0,297872340425532
"Antifer ponton pétrolier";2016-07-18;15;0,454545454545455;14;0,424242424242424;4;0,121212121212121;19;0,049738219895288;0,27536231884058;20;0,0523560209424084;0,289855072463768;8;0,0209424083769634;0,115942028985507;22;0,0575916230366492;0,318840579710145
"Antifer ponton pétrolier";2016-08-17;14;0,636363636363636;6;0,272727272727273;2;0,0909090909090909;20;0,108108108108108;0,454545454545455;11;0,0594594594594595;0,25;0;0;0;13;0,0702702702702703;0,295454545454545
"Antifer ponton pétrolier";2016-09-05;13;0,65;6;0,3;1;0,05;8;0,050314465408805;0,380952380952381;7;0,0440251572327044;0,333333333333333;0;0;0;6;0,0377358490566038;0,285714285714286
"Antifer ponton pétrolier";2016-09-20;6;0,428571428571429;6;0,428571428571429;2;0,142857142857143;5;0,0649350649350649;0,263157894736842;7;0,0909090909090909;0,368421052631579;0;0;0;7;0,0909090909090909;0,368421052631579
"Antifer ponton pétrolier";2016-10-03;7;0,636363636363636;4;0,363636363636364;0;0;8;0,181818181818182;0,727272727272727;3;0,0681818181818182;0,272727272727273;0;0;0;0;0;0
"Antifer ponton pétrolier";2016-10-17;10;0,833333333333333;2;0,166666666666667;0;0;11;0,207547169811321;0,6875;5;0,0943396226415094;0,3125;0;0;0;0;0;0
"Antifer ponton pétrolier";2016-11-02;13;0,866666666666667;1;0,0666666666666667;1;0,0666666666666667;21;0,28;0,84;1;0,0133333333333333;0,04;0;0;0;3;0,04;0,12
"Antifer ponton pétrolier";2016-11-17;11;0,733333333333333;4;0,266666666666667;0;0;18;0,230769230769231;0,620689655172414;11;0,141025641025641;0,379310344827586;0;0;0;0;0;0
"Antifer ponton pétrolier";2016-12-01;12;0,8;3;0,2;0;0;19;0,253333333333333;0,76;6;0,08;0,24;0;0;0;0;0;0
"Antifer ponton pétrolier";2016-12-13;7;0,7;1;0,1;2;0,2;6;0,181818181818182;0,4;3;0,0909090909090909;0,2;0;0;0;6;0,181818181818182;0,4
"Antifer ponton pétrolier";2017-01-03;10;0,833333333333333;0;0;2;0,166666666666667;12;0,244897959183673;0,666666666666667;0;0;0;0;0;0;6;0,122448979591837;0,333333333333333
"Antifer ponton pétrolier";2017-01-16;13;0,866666666666667;1;0,0666666666666667;1;0,0666666666666667;15;0,189873417721519;0,652173913043478;5;0,0632911392405063;0,217391304347826;0;0;0;3;0,0379746835443038;0,130434782608696
"Antifer ponton pétrolier";2017-02-02;9;0,5;5;0,277777777777778;4;0,222222222222222;8;0,0677966101694915;0,235294117647059;8;0,0677966101694915;0,235294117647059;1;0,00847457627118644;0,0294117647058824;17;0,144067796610169;0,5
"Antifer ponton pétrolier";2017-02-13;14;0,736842105263158;3;0,157894736842105;2;0,105263157894737;22;0,181818181818182;0,628571428571429;9;0,0743801652892562;0,257142857142857;0;0;0;4;0,0330578512396694;0,114285714285714
"Antifer ponton pétrolier";2017-03-01;12;0,8;3;0,2;0;0;14;0,181818181818182;0,583333333333333;9;0,116883116883117;0,375;1;0,012987012987013;0,0416666666666667;0;0;0
"Antifer ponton pétrolier";2017-03-13;10;0,625;4;0,25;2;0,125;10;0,101010101010101;0,357142857142857;9;0,0909090909090909;0,321428571428571;0;0;0;9;0,0909090909090909;0,321428571428571
"Antifer ponton pétrolier";2017-03-27;11;0,916666666666667;1;0,0833333333333333;0;0;13;0,26;0,764705882352941;4;0,08;0,235294117647059;0;0;0;0;0;0
"Antifer ponton pétrolier";2017-04-10;14;0,518518518518518;10;0,37037037037037;3;0,111111111111111;19;0,0722433460076046;0,26027397260274;25;0,0950570342205323;0,342465753424658;5;0,0190114068441065;0,0684931506849315;24;0,091254752851711;0,328767123287671
"Antifer ponton pétrolier";2017-04-24;15;0,789473684210526;4;0,210526315789474;0;0;23;0,178294573643411;0,657142857142857;10;0,0775193798449612;0,285714285714286;2;0,0155038759689922;0,0571428571428571;0;0;0
"Antifer ponton pétrolier";2017-05-09;16;0,842105263157895;2;0,105263157894737;1;0,0526315789473684;27;0,2;0,72972972972973;5;0,037037037037037;0,135135135135135;0;0;0;5;0,037037037037037;0,135135135135135
"Antifer ponton pétrolier";2017-05-22;14;0,666666666666667;6;0,285714285714286;1;0,0476190476190476;19;0,12258064516129;0,612903225806452;10;0,0645161290322581;0,32258064516129;1;0,00645161290322581;0,032258064516129;1;0,00645161290322581;0,032258064516129
"Antifer ponton pétrolier";2017-06-13;15;0,625;7;0,291666666666667;2;0,0833333333333333;21;0,0954545454545455;0,477272727272727;8;0,0363636363636364;0,181818181818182;1;0,00454545454545455;0,0227272727272727;14;0,0636363636363636;0,318181818181818
"Antifer ponton pétrolier";2017-06-22;11;0,578947368421053;7;0,368421052631579;1;0,0526315789473684;9;0,0604026845637584;0,473684210526316;7;0,0469798657718121;0,368421052631579;0;0;0;3;0,0201342281879195;0,157894736842105
"Antifer ponton pétrolier";2017-07-05;18;0,620689655172414;9;0,310344827586207;2;0,0689655172413793;32;0,10223642172524;0,421052631578947;28;0,0894568690095847;0,368421052631579;1;0,00319488817891374;0,0131578947368421;15;0,0479233226837061;0,197368421052632
"Antifer ponton pétrolier";2017-07-21;12;0,48;11;0,44;2;0,08;10;0,0421940928270042;0,454545454545455;6;0,0253164556962025;0,272727272727273;0;0;0;6;0,0253164556962025;0,272727272727273
"Antifer ponton pétrolier";2017-08-07;17;0,708333333333333;6;0,25;1;0,0416666666666667;31;0,13963963963964;0,574074074074074;16;0,0720720720720721;0,296296296296296;0;0;0;7;0,0315315315315315;0,12962962962963
"Antifer ponton pétrolier";2017-08-21;14;0,736842105263158;5;0,263157894736842;0;0;20;0,148148148148148;0,666666666666667;9;0,0666666666666667;0,3;1;0,00740740740740741;0,0333333333333333;0;0;0
"Antifer ponton pétrolier";2017-09-04;13;0,722222222222222;4;0,222222222222222;1;0,0555555555555556;11;0,102803738317757;0,611111111111111;3;0,0280373831775701;0,166666666666667;0;0;0;4;0,0373831775700935;0,222222222222222
"Antifer ponton pétrolier";2017-09-21;14;0,666666666666667;6;0,285714285714286;1;0,0476190476190476;23;0,163120567375887;0,522727272727273;15;0,106382978723404;0,340909090909091;1;0,00709219858156028;0,0227272727272727;5;0,0354609929078014;0,113636363636364
"Antifer ponton pétrolier";2017-10-03;8;0,5;7;0,4375;1;0,0625;8;0,0851063829787234;0,32;10;0,106382978723404;0,4;2;0,0212765957446809;0,08;5;0,0531914893617021;0,2
"Antifer ponton pétrolier";2017-10-17;14;0,823529411764706;2;0,117647058823529;1;0,0588235294117647;27;0,3;0,692307692307692;8;0,0888888888888889;0,205128205128205;0;0;0;4;0,0444444444444444;0,102564102564103
"Antifer ponton pétrolier";2017-11-06;9;0,75;1;0,0833333333333333;2;0,166666666666667;14;0,304347826086957;0,56;3;0,0652173913043478;0,12;0;0;0;8;0,173913043478261;0,32
"Antifer ponton pétrolier";2017-11-21;9;0,75;1;0,0833333333333333;2;0,166666666666667;11;0,25;0,55;3;0,0681818181818182;0,15;0;0;0;6;0,136363636363636;0,3
"Antifer ponton pétrolier";2017-12-18;16;0,842105263157895;2;0,105263157894737;1;0,0526315789473684;30;0,265486725663717;0,810810810810811;5;0,0442477876106195;0,135135135135135;0;0;0;2;0,0176991150442478;0,0540540540540541
"Antifer ponton pétrolier";2018-01-23;6;0,75;1;0,125;1;0,125;2;0,111111111111111;0,4;1;0,0555555555555556;0,2;0;0;0;2;0,111111111111111;0,4
"Antifer ponton pétrolier";2018-02-01;10;0,625;4;0,25;2;0,125;10;0,105263157894737;0,384615384615385;7;0,0736842105263158;0,269230769230769;0;0;0;9;0,0947368421052632;0,346153846153846
"Antifer ponton pétrolier";2018-02-20;12;0,75;3;0,1875;1;0,0625;13;0,146067415730337;0,619047619047619;4;0,0449438202247191;0,19047619047619;0;0;0;4;0,0449438202247191;0,19047619047619
"Antifer ponton pétrolier";2018-03-01;16;0,727272727272727;5;0,227272727272727;1;0,0454545454545455;25;0,141242937853107;0,543478260869565;14;0,0790960451977401;0,304347826086957;0;0;0;7;0,0395480225988701;0,152173913043478
"Antifer ponton pétrolier";2018-03-22;11;0,733333333333333;2;0,133333333333333;2;0,133333333333333;5;0,0625;0,357142857142857;1;0,0125;0,0714285714285714;0;0;0;8;0,1;0,571428571428571
"Antifer ponton pétrolier";2018-04-05;14;0,56;8;0,32;3;0,12;13;0,0585585585585586;0,25;15;0,0675675675675676;0,288461538461538;2;0,00900900900900901;0,0384615384615385;22;0,0990990990990991;0,423076923076923
"Antifer ponton pétrolier";2018-04-19;12;0,6;6;0,3;2;0,1;15;0,102040816326531;0,441176470588235;6;0,0408163265306122;0,176470588235294;1;0,00680272108843537;0,0294117647058824;12;0,0816326530612245;0,352941176470588
"Antifer ponton pétrolier";2018-05-02;11;0,647058823529412;4;0,235294117647059;2;0,117647058823529;13;0,125;0,5;5;0,0480769230769231;0,192307692307692;0;0;0;8;0,0769230769230769;0,307692307692308
"Antifer ponton pétrolier";2018-05-25;15;0,535714285714286;10;0,357142857142857;3;0,107142857142857;19;0,0664335664335664;0,351851851851852;13;0,0454545454545455;0,240740740740741;4;0,013986013986014;0,0740740740740741;18;0,0629370629370629;0,333333333333333
"Antifer ponton pétrolier";2018-06-15;15;0,555555555555556;10;0,37037037037037;2;0,0740740740740741;18;0,0640569395017794;0,333333333333333;21;0,0747330960854092;0,388888888888889;1;0,00355871886120996;0,0185185185185185;14;0,0498220640569395;0,259259259259259
"Antifer ponton pétrolier";2018-06-26;13;0,5;10;0,384615384615385;3;0,115384615384615;17;0,0613718411552347;0,303571428571429;14;0,0505415162454874;0,25;3;0,0108303249097473;0,0535714285714286;22;0,0794223826714801;0,392857142857143
"Antifer ponton pétrolier";2018-07-12;14;0,56;8;0,32;3;0,12;22;0,0909090909090909;0,4;17;0,0702479338842975;0,309090909090909;1;0,00413223140495868;0,0181818181818182;15;0,0619834710743802;0,272727272727273
"Antifer ponton pétrolier";2018-07-26;13;0,448275862068966;12;0,413793103448276;4;0,137931034482759;15;0,0474683544303797;0,223880597014925;18;0,0569620253164557;0,26865671641791;9;0,0284810126582278;0,134328358208955;25;0,0791139240506329;0,373134328358209
"Antifer ponton pétrolier";2018-08-08;22;0,578947368421053;10;0,263157894736842;6;0,157894736842105;34;0,0709812108559499;0,354166666666667;26;0,0542797494780793;0,270833333333333;0;0;0;36;0,0751565762004175;0,375
"Antifer ponton pétrolier";2018-09-10;10;0,526315789473684;7;0,368421052631579;2;0,105263157894737;9;0,0676691729323308;0,310344827586207;9;0,0676691729323308;0,310344827586207;0;0;0;11;0,0827067669172932;0,379310344827586
"Antifer ponton pétrolier";2018-09-21;11;0,611111111111111;5;0,277777777777778;2;0,111111111111111;14;0,120689655172414;0,35;14;0,120689655172414;0,35;0;0;0;12;0,103448275862069;0,3
"Antifer ponton pétrolier";2018-10-08;18;0,72;4;0,16;3;0,12;37;0,168949771689498;0,536231884057971;9;0,0410958904109589;0,130434782608696;0;0;0;23;0,105022831050228;0,333333333333333
"Antifer ponton pétrolier";2018-10-24;16;0,666666666666667;4;0,166666666666667;4;0,166666666666667;26;0,125;0,382352941176471;17;0,0817307692307692;0,25;0;0;0;25;0,120192307692308;0,367647058823529
"Antifer ponton pétrolier";2018-11-08;22;0,785714285714286;4;0,142857142857143;2;0,0714285714285714;57;0,204301075268817;0,640449438202247;17;0,0609318996415771;0,191011235955056;0;0;0;15;0,0537634408602151;0,168539325842697
"Antifer ponton pétrolier";2018-11-22;13;0,866666666666667;1;0,0666666666666667;1;0,0666666666666667;23;0,280487804878049;0,741935483870968;2;0,024390243902439;0,0645161290322581;0;0;0;6;0,0731707317073171;0,193548387096774
"Antifer ponton pétrolier";2018-12-11;10;0,909090909090909;0;0;1;0,0909090909090909;17;0,414634146341463;0,80952380952381;0;0;0;0;0;0;4;0,0975609756097561;0,19047619047619
"Antifer ponton pétrolier";2019-01-10;11;0,846153846153846;1;0,0769230769230769;1;0,0769230769230769;11;0,2;0,611111111111111;3;0,0545454545454545;0,166666666666667;0;0;0;4;0,0727272727272727;0,222222222222222
"Antifer ponton pétrolier";2019-01-22;11;0,647058823529412;4;0,235294117647059;2;0,117647058823529;11;0,108910891089109;0,366666666666667;9;0,0891089108910891;0,3;0;0;0;10;0,099009900990099;0,333333333333333
"Antifer ponton pétrolier";2019-02-11;12;0,857142857142857;2;0,142857142857143;0;0;7;0,106060606060606;0,636363636363636;4;0,0606060606060606;0,363636363636364;0;0;0;0;0;0
"Antifer ponton pétrolier";2019-02-26;11;0,478260869565217;7;0,304347826086957;5;0,217391304347826;7;0,0386740331491713;0,179487179487179;9;0,0497237569060773;0,230769230769231;0;0;0;23;0,12707182320442;0,58974358974359
"Antifer ponton pétrolier";2019-03-05;14;0,7;4;0,2;2;0,1;12;0,0909090909090909;0,387096774193548;8;0,0606060606060606;0,258064516129032;0;0;0;11;0,0833333333333333;0,354838709677419
"Antifer ponton pétrolier";2019-03-21;11;0,55;6;0,3;3;0,15;6;0,0434782608695652;0,181818181818182;8;0,0579710144927536;0,242424242424242;2;0,0144927536231884;0,0606060606060606;17;0,123188405797101;0,515151515151515
"Antifer ponton pétrolier";2019-04-02;11;0,6875;3;0,1875;2;0,125;8;0,0975609756097561;0,421052631578947;4;0,0487804878048781;0,210526315789474;0;0;0;7;0,0853658536585366;0,368421052631579
"Antifer ponton pétrolier";2019-04-18;14;0,736842105263158;3;0,157894736842105;2;0,105263157894737;19;0,152;0,542857142857143;4;0,032;0,114285714285714;0;0;0;12;0,096;0,342857142857143
"Antifer ponton pétrolier";2019-05-06;12;0,631578947368421;6;0,315789473684211;1;0,0526315789473684;13;0,105691056910569;0,565217391304348;7;0,0569105691056911;0,304347826086957;0;0;0;3;0,024390243902439;0,130434782608696
"Antifer ponton pétrolier";2019-05-22;14;0,583333333333333;8;0,333333333333333;2;0,0833333333333333;18;0,079646017699115;0,461538461538462;12;0,0530973451327434;0,307692307692308;1;0,00442477876106195;0,0256410256410256;8;0,0353982300884956;0,205128205128205
"Antifer ponton pétrolier";2019-06-03;15;0,5;12;0,4;3;0,1;18;0,0532544378698225;0,321428571428571;16;0,0473372781065089;0,285714285714286;2;0,00591715976331361;0,0357142857142857;20;0,0591715976331361;0,357142857142857
"Antifer ponton pétrolier";2019-06-18;17;0,62962962962963;8;0,296296296296296;2;0,0740740740740741;28;0,100719424460432;0,4375;25;0,0899280575539568;0,390625;0;0;0;11;0,039568345323741;0,171875
"Antifer ponton pétrolier";2019-07-02;16;0,592592592592593;8;0,296296296296296;3;0,111111111111111;22;0,0794223826714801;0,407407407407407;18;0,0649819494584837;0,333333333333333;0;0;0;14;0,0505415162454874;0,259259259259259
"Antifer ponton pétrolier";2019-07-15;15;0,652173913043478;6;0,260869565217391;2;0,0869565217391304;19;0,0954773869346734;0,387755102040816;17;0,085427135678392;0,346938775510204;1;0,0050251256281407;0,0204081632653061;12;0,0603015075376884;0,244897959183673
