"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"PP_BacBac";"PP_BacDino";"PP_DinoDino";"PP_AAutres"
"Anse de Carteau 2";2008-08-11;13;46;3,53846153846154;0,58974358974359;0,183524785216321;3;0,0923913043478261;7,07692307692308;0,103771619087306;0,786431733408383;0,819018404907976;3,04347826086957;0,134935806027824;2;10;0,769230769230769;2;0,153846153846154;1;0,0769230769230769;26;0,565217391304348;15;0,326086956521739;1;0,0217391304347826;4;0,0869565217391304;0,712981576870227;0,22973340670131;0,0243427439974173;0,0329422724310466
"Anse de Carteau 2";2008-08-25;17;103;6,05882352941176;0,757352941176471;0,147080130819487;2;0,00395890281836175;12,1176470588235;0,0945965982504069;0,791595816230217;0,900720576461169;2,54368932038835;0,124782335628641;2;9;0,529411764705882;7;0,411764705882353;1;0,0588235294117647;29;0,281553398058252;50;0,485436893203884;19;0,184466019417476;5;0,0485436893203883;0,444122245599562;0,352432639233564;0,183271800181179;0,0201733149856939
"Anse de Carteau 2";2008-09-08;18;124;6,88888888888889;0,810457516339869;0,112733459447141;6;0,0217221644120708;13,7777777777778;-0,14776907838883;0,807334631056103;0,872135102533173;2,46774193548387;0,118856764108822;2;9;0,5;8;0,444444444444444;1;0,0555555555555556;36;0,290322580645161;58;0,467741935483871;24;0,193548387096774;6;0,0483870967741935;0,468193618503252;0,306763795330024;0,202898157828574;0,0221444283381491
"Anse de Carteau 2";2008-09-22;16;71;4,4375;0,591666666666667;0,175454313696763;3;0,0583217615552469;8,875;0,221705184259835;0,781249064772823;0,8296875;3,19718309859155;0,119881723587774;3;11;0,6875;4;0,25;1;0,0625;29;0,408450704225352;31;0,436619718309859;6;0,0845070422535211;5;0,0704225352112676;0,547928061299912;0,311281520887762;0,108692247138339;0,0320981706739864
"Anse de Carteau 2";2008-10-06;12;29;2,41666666666667;0,439393939393939;0,169741734850535;2;0,31807372175981;4,83333333333333;-0,115384615384614;0,827876426261479;0,669230769230769;4,96551724137931;0,120728675730008;2;7;0,583333333333333;3;0,25;2;0,166666666666667;11;0,379310344827586;7;0,241379310344828;1;0,0344827586206897;10;0,344827586206897;0,581353323099569;0,139577536151046;0,0207753085436888;0,258293832205696
"Anse de Carteau 2";2008-10-20;9;20;2,22222222222222;0,555555555555556;0,113465694223004;2;0,22;4,44444444444444;0,53488372093023;0,814119677524335;0,846153846153846;4;0,171574676607495;2;7;0,777777777777778;0;0;2;0,222222222222222;11;0,55;0;0;0;0;9;0,45;0,870734534866764;0;0;0,129265465133236
"Anse de Carteau 2";2008-11-03;5;4;0,8;0,4;0,199113512960318;0;0,375;1,6;1;0,724798377983708;1;1,25;0,323561873006339;2;3;0,6;1;0,2;1;0,2;1;0,25;2;0,5;0;0;1;0,25;0,575177571687095;0,298696246836949;0;0,126126181475957
"Anse de Carteau 2";2008-11-17;14;59;4,21428571428571;0,648351648351648;0,132769062562204;4;0,0791439241597242;8,42857142857143;-0,0223852984706505;0,828395894112962;0,757894736842105;2,86440677966102;0,114238848063295;3;10;0,714285714285714;3;0,214285714285714;1;0,0714285714285714;30;0,508474576271186;19;0,322033898305085;3;0,0508474576271186;7;0,11864406779661;0,6411575271852;0,237563930186539;0,0563977659163678;0,0648807767118929
"Anse de Carteau 2";2008-12-01;7;14;2;0,666666666666667;0,138166724441587;3;0,0510204081632653;4;-0,0370370370370416;0,834001032658674;0,613636363636364;2,71428571428571;0,217205605042516;2;6;0,857142857142857;1;0,142857142857143;0;0;10;0,714285714285714;4;0,285714285714286;0;0;0;0;0,840397328486948;0,159602671513052;0;0
"Anse de Carteau 2";2008-12-15;9;22;2,44444444444444;0,611111111111111;0,182595334412497;2;0,0371900826446281;4,88888888888889;-0,105392156862743;0,791746154400034;0,71875;3,22727272727273;0,1747641610325;3;7;0,777777777777778;1;0,111111111111111;1;0,111111111111111;17;0,772727272727273;3;0,136363636363636;0;0;2;0,0909090909090909;0,886628254147385;0,0730564987978448;0;0,0403152470547701
"Anse de Carteau 2";2008-12-29;8;17;2,125;0,607142857142857;0,155716123736649;3;0,179930795847751;4,25;-0,253308128544421;0,834149025793287;0,737704918032787;3,11764705882353;0,185381880059405;2;6;0,75;1;0,125;1;0,125;9;0,529411764705882;5;0,294117647058824;0;0;3;0,176470588235294;0,57871490728236;0,287326849170955;0;0,133958243546685
"Anse de Carteau 2";2009-01-12;15;66;4,4;0,628571428571429;0,106011000397268;3;0,0945821854912763;8,8;-0,178475773070366;0,860612344778824;0,718085106382979;2,75757575757576;0,0982909406420785;2;11;0,733333333333333;0;0;4;0,266666666666667;33;0,5;0;0;0;0;33;0,5;0,650931534625442;0;0;0,349068465374559
"Anse de Carteau 2";2009-01-19;15;58;3,86666666666667;0,552380952380952;0,157302335325762;3;0,187722948870392;7,73333333333333;-0,0781348456206651;0,815073590377281;0,726027397260274;3,39655172413793;0,107508731159135;2;12;0,8;1;0,0666666666666667;2;0,133333333333333;41;0,706896551724138;7;0,120689655172414;0;0;10;0,172413793103448;0,823778777183143;0,080690814784598;0;0,0955304080322591
"Anse de Carteau 2";2009-02-16;11;28;2,54545454545455;0,509090909090909;0,176497460733914;2;0,0682397959183674;5,09090909090909;0,0181180596142598;0,841772127061662;0,641221374045801;3,46428571428571;0,129203158292008;3;6;0,545454545454545;2;0,181818181818182;3;0,272727272727273;9;0,321428571428571;5;0,178571428571429;0;0;14;0,5;0,469375151128768;0,213994056347484;0;0,316630792523747
"Anse de Carteau 2";2009-03-02;11;37;3,36363636363636;0,672727272727273;0,141142705048382;4;0,16654492330168;6,72727272727273;-0,137653736991485;0,818709794970178;0,808695652173913;2,45945945945946;0,143567822853085;2;9;0,818181818181818;1;0,0909090909090909;1;0,0909090909090909;25;0,675675675675676;8;0,216216216216216;0;0;4;0,108108108108108;0,728703852550811;0,19963162727047;0;0,0716645201787194
"Anse de Carteau 2";2009-03-16;14;58;4,14285714285714;0,637362637362637;0,151993845941573;6;0,172265160523187;8,28571428571429;-0,121304018195604;0,834959197684312;0,743421052631579;2,63793103448276;0,109693681584109;2;11;0,785714285714286;1;0,0714285714285714;2;0,142857142857143;36;0,620689655172414;10;0,172413793103448;0;0;12;0,206896551724138;0,720022867760386;0,167913536975483;0;0,112063595264131
"Anse de Carteau 2";2009-03-30;16;70;4,375;0,583333333333333;0,164943327724203;4;0,078265306122449;8,75;0,0230065086491945;0,807275287242858;0,718592964824121;3,21428571428571;0,105638106790886;3;12;0,75;1;0,0625;3;0,1875;48;0,685714285714286;7;0,1;0;0;15;0,214285714285714;0,81923177685352;0,0705964156057422;0;0,110171807540738
"Anse de Carteau 2";2009-04-14;10;41;4,1;0,911111111111111;0,117462162830363;6;-0,0118976799524093;8,2;-0,269258459323238;0,775091278575769;0,92;2,04878048780488;0,19520672840187;2;7;0,7;3;0,3;0;0;20;0,48780487804878;18;0,439024390243902;3;0,0731707317073171;0;0;0,701280097973749;0,236796981145034;0,0619229208812171;0
"Anse de Carteau 2";2009-04-27;12;40;3,33333333333333;0,606060606060606;0,17135740523882;3;0,0684374999999999;6,66666666666667;0,0909090909090904;0,807596717327657;0,80859375;3,05;0,131998597073131;3;7;0,583333333333333;3;0,25;2;0,166666666666667;16;0,4;14;0,35;3;0,075;7;0,175;0,511545970815318;0,262438887335655;0,111337241204298;0,114677900644728
"Anse de Carteau 2";2009-05-11;23;179;7,78260869565217;0,707509881422925;0,112710375282292;4;0,0174620018101806;15,5652173913043;-0,00401603058554916;0,827997011169092;0,828863796753705;2,59776536312849;0,0925596896964401;3;16;0,695652173913043;6;0,260869565217391;1;0,0434782608695652;84;0,46927374301676;67;0,374301675977654;15;0,0837988826815642;13;0,0726256983240224;0,594374765807668;0,265615199513565;0,106393882906478;0,033616151772289
"Anse de Carteau 2";2009-05-25;15;99;6,6;0,942857142857143;0,115938803968121;11;-0,0135190286705439;13,2;-0,173333333333373;0,813168779286984;0,94320987654321;1,78787878787879;0,135906265262268;2;9;0,6;5;0,333333333333333;1;0,0666666666666667;36;0,363636363636364;42;0,424242424242424;10;0,101010101010101;11;0,111111111111111;0,552854092215441;0,286718459100308;0,110732707243964;0,0496947414402879
"Anse de Carteau 2";2009-06-08;18;100;5,55555555555556;0,65359477124183;0,136898257411085;3;0,0349999999999999;11,1111111111111;0,0693574937460304;0,80771289983377;0,829396325459318;3,1;0,106743675265296;3;10;0,555555555555556;7;0,388888888888889;1;0,0555555555555556;30;0,3;46;0,46;21;0,21;3;0,03;0,443850332061607;0,32899192350036;0,209399517907094;0,0177582265309392
"Anse de Carteau 2";2009-06-22;14;53;3,78571428571429;0,582417582417582;0,175648383899038;5;0,172837308650765;7,57142857142857;0,0827378293881213;0,791266668871623;0,745945945945946;3,54716981132075;0,124202763583036;2;12;0,857142857142857;2;0,142857142857143;0;0;37;0,69811320754717;15;0,283018867924528;1;0,0188679245283019;0;0;0,718253389199463;0,257557686477476;0,0241889243230605;0
"Anse de Carteau 2";2009-07-06;13;58;4,46153846153846;0,743589743589744;0,144407491677243;3;0,0271997621878716;8,92307692307692;-0,17929759704252;0,802092986064188;0,841683366733467;2,29310344827586;0,136163334428004;2;9;0,692307692307692;4;0,307692307692308;0;0;23;0,396551724137931;29;0,5;6;0,103448275862069;0;0;0,509360236453761;0,374765713454233;0,115874050092006;0
"Anse de Carteau 2";2009-07-20;18;108;6;0,705882352941177;0,140478945507144;3;0,0292781207133059;12;0,219938666810139;0,805011873418783;0,876533742331288;2,56481481481481;0,113798642098937;3;12;0,666666666666667;4;0,222222222222222;2;0,111111111111111;57;0,527777777777778;35;0,324074074074074;3;0,0277777777777778;13;0,12037037037037;0,699229614111322;0,194675983852585;0,0308268893764097;0,0752675126596829
"Anse de Carteau 2";2009-08-03;17;105;6,17647058823529;0,772058823529412;0,127381534771395;2;0,00666666666666671;12,3529411764706;-0,150795252704672;0,798658392335632;0,880712625871418;2,39047619047619;0,127815131004482;3;14;0,823529411764706;3;0,176470588235294;0;0;71;0,676190476190476;31;0,295238095238095;3;0,0285714285714286;0;0;0,829434207115723;0,144765794839826;0,025799998044451;0
"Anse de Carteau 2";2009-08-17;17;90;5,29411764705882;0,661764705882353;0,112564975233487;3;-0,005;10,5882352941176;0,0483383685800592;0,816893037888068;0,834702258726899;3,16666666666667;0,105084664395621;3;11;0,647058823529412;6;0,352941176470588;0;0;34;0,377777777777778;43;0,477777777777778;13;0,144444444444444;0;0;0,444962788019914;0,369929656542134;0,185107555437952;0
"Anse de Carteau 2";2009-08-31;22;150;6,81818181818182;0,649350649350649;0,122169336697387;4;0,0772444444444444;13,6363636363636;0,164230697847067;0,821447434366212;0,844632768361582;2,97333333333333;0,0932087397164067;3;15;0,681818181818182;6;0,272727272727273;1;0,0454545454545455;68;0,453333333333333;58;0,386666666666667;15;0,1;9;0,06;0,583324071218873;0,270802963741517;0,120343772608639;0,0255291924309707
"Anse de Carteau 2";2009-09-16;18;97;5,38888888888889;0,633986928104575;0,119904405788764;4;0,0510149856520353;10,7777777777778;0,0620391240225942;0,828676112257222;0,797540208136235;2,93814432989691;0,0996814077707449;3;13;0,722222222222222;3;0,166666666666667;2;0,111111111111111;48;0,494845360824742;27;0,278350515463918;3;0,0309278350515464;19;0,195876288659794;0,638883996322964;0,222191174914228;0,0422201961206514;0,0967046326421576
"Anse de Carteau 2";2009-09-28;15;96;6,4;0,914285714285714;0,142958466765644;7;-0,0283745659722221;12,8;-0,172634056143895;0,79424682710616;0,94025974025974;1,80208333333333;0,147118929079934;3;11;0,733333333333333;3;0,2;1;0,0666666666666667;54;0,5625;32;0,333333333333333;3;0,03125;7;0,0729166666666667;0,677015963495363;0,249915261911652;0,042544179080007;0,0305245955129773
"Anse de Carteau 2";2009-10-26;22;145;6,59090909090909;0,627705627705628;0,102815755714853;6;0,0321759809750297;13,1818181818182;0,00061819410526918;0,837915923813711;0,763440860215054;3,0551724137931;0,0824135557956669;4;13;0,590909090909091;6;0,272727272727273;3;0,136363636363636;56;0,386206896551724;50;0,344827586206897;14;0,096551724137931;25;0,172413793103448;0,465690645034072;0,28557589785928;0,141001630576966;0,107731826529682
