"Code_point_Libelle";"Date";"N_Bac";"P_Bac";"N_Dino";"P_Dino";"N_others";"P_others";"N_BacBac_neg";"P_BacBac_neg_tot";"P_BacBac_neg_neg";"N_BacDino_neg";"P_BacDino_neg_tot";"P_BacDino_neg_neg";"N_DinoDino_neg";"P_DinoDino_neg_tot";"P_DinoDino_neg_neg";"N_OtherA_neg";"P_OtherA_neg_tot";"P_OtherA_neg_neg"
"les Hébihens";2009-04-27;11;0,785714285714286;3;0,214285714285714;0;0;19;0,226190476190476;0,542857142857143;16;0,19047619047619;0,457142857142857;0;0;0;0;0;0
"les Hébihens";2009-05-11;10;0,714285714285714;2;0,142857142857143;2;0,142857142857143;7;0,0823529411764706;0,411764705882353;6;0,0705882352941176;0,352941176470588;0;0;0;4;0,0470588235294118;0,235294117647059
"les Hébihens";2009-05-27;10;0,769230769230769;1;0,0769230769230769;2;0,153846153846154;7;0,0985915492957746;0,538461538461538;5;0,0704225352112676;0,384615384615385;0;0;0;1;0,0140845070422535;0,0769230769230769
"les Hébihens";2009-06-03;9;0,642857142857143;3;0,214285714285714;2;0,142857142857143;7;0,0886075949367089;0,4375;6;0,0759493670886076;0,375;0;0;0;3;0,0379746835443038;0,1875
"les Hébihens";2009-06-15;10;0,625;3;0,1875;3;0,1875;10;0,1;0,4;9;0,09;0,36;0;0;0;6;0,06;0,24
"les Hébihens";2009-06-29;17;0,68;5;0,2;3;0,12;29;0,117886178861789;0,467741935483871;21;0,0853658536585366;0,338709677419355;0;0;0;12;0,0487804878048781;0,193548387096774
"les Hébihens";2009-07-15;14;0,636363636363636;4;0,181818181818182;4;0,181818181818182;19;0,095959595959596;0,441860465116279;14;0,0707070707070707;0,325581395348837;0;0;0;10;0,0505050505050505;0,232558139534884
"les Hébihens";2009-07-27;12;0,631578947368421;3;0,157894736842105;4;0,210526315789474;12;0,0875912408759124;0,48;7;0,0510948905109489;0,28;0;0;0;6;0,0437956204379562;0,24
"les Hébihens";2009-08-11;10;0,769230769230769;2;0,153846153846154;1;0,0769230769230769;5;0,0746268656716418;0,714285714285714;2;0,0298507462686567;0,285714285714286;0;0;0;0;0;0
"les Hébihens";2009-08-24;15;0,75;2;0,1;3;0,15;27;0,173076923076923;0,627906976744186;9;0,0576923076923077;0,209302325581395;0;0;0;7;0,0448717948717949;0,162790697674419
"les Hébihens";2009-09-07;16;0,666666666666667;5;0,208333333333333;3;0,125;19;0,087962962962963;0,345454545454545;28;0,12962962962963;0,509090909090909;0;0;0;8;0,037037037037037;0,145454545454545
"les Hébihens";2009-09-22;12;0,6;5;0,25;3;0,15;17;0,109677419354839;0,515151515151515;13;0,0838709677419355;0,393939393939394;0;0;0;3;0,0193548387096774;0,0909090909090909
"les Hébihens";2009-10-06;6;0,6;2;0,2;2;0,2;2;0,0606060606060606;0,4;3;0,0909090909090909;0,6;0;0;0;0;0;0
"les Hébihens";2009-10-26;10;0,666666666666667;2;0,133333333333333;3;0,2;8;0,0930232558139535;0,380952380952381;7;0,0813953488372093;0,333333333333333;0;0;0;6;0,0697674418604651;0,285714285714286
"les Hébihens";2009-11-09;13;0,928571428571429;0;0;1;0,0714285714285714;15;0,211267605633803;0,9375;0;0;0;0;0;0;1;0,0140845070422535;0,0625
"les Hébihens";2009-11-23;15;0,9375;0;0;1;0,0625;26;0,26530612244898;0,896551724137931;0;0;0;0;0;0;3;0,0306122448979592;0,103448275862069
"les Hébihens";2009-12-07;13;0,8125;1;0,0625;2;0,125;10;0,112359550561798;0,476190476190476;5;0,0561797752808989;0,238095238095238;0;0;0;6;0,0674157303370786;0,285714285714286
"les Hébihens";2009-12-22;9;0,9;0;0;1;0,1;3;0,0857142857142857;0,6;0;0;0;0;0;0;2;0,0571428571428571;0,4
"les Hébihens";2010-01-07;12;0,857142857142857;0;0;2;0,142857142857143;12;0,162162162162162;0,705882352941177;0;0;0;0;0;0;5;0,0675675675675676;0,294117647058824
"les Hébihens";2010-02-09;12;0,75;2;0,125;2;0,125;10;0,108695652173913;0,666666666666667;5;0,0543478260869565;0,333333333333333;0;0;0;0;0;0
"les Hébihens";2010-02-23;11;0,785714285714286;2;0,142857142857143;1;0,0714285714285714;12;0,171428571428571;0,521739130434783;10;0,142857142857143;0,434782608695652;0;0;0;1;0,0142857142857143;0,0434782608695652
"les Hébihens";2010-03-22;11;0,647058823529412;3;0,176470588235294;3;0,176470588235294;12;0,113207547169811;0,333333333333333;17;0,160377358490566;0,472222222222222;0;0;0;7;0,0660377358490566;0,194444444444444
"les Hébihens";2010-04-06;16;0,761904761904762;3;0,142857142857143;2;0,0952380952380952;23;0,136904761904762;0,46;19;0,113095238095238;0,38;0;0;0;8;0,0476190476190476;0,16
"les Hébihens";2010-04-19;13;0,65;4;0,2;3;0,15;9;0,0592105263157895;0,333333333333333;12;0,0789473684210526;0,444444444444444;0;0;0;6;0,0394736842105263;0,222222222222222
"les Hébihens";2010-05-03;8;0,571428571428571;3;0,214285714285714;3;0,214285714285714;3;0,0384615384615385;0,375;2;0,0256410256410256;0,25;0;0;0;3;0,0384615384615385;0,375
"les Hébihens";2010-05-18;11;0,647058823529412;4;0,235294117647059;2;0,117647058823529;6;0,0555555555555556;0,352941176470588;8;0,0740740740740741;0,470588235294118;0;0;0;3;0,0277777777777778;0,176470588235294
"les Hébihens";2010-06-02;9;0,642857142857143;3;0,214285714285714;2;0,142857142857143;2;0,024390243902439;0,25;2;0,024390243902439;0,25;0;0;0;4;0,0487804878048781;0,5
"les Hébihens";2010-06-21;12;0,6;4;0,2;4;0,2;17;0,107594936708861;0,404761904761905;17;0,107594936708861;0,404761904761905;0;0;0;8;0,0506329113924051;0,19047619047619
"les Hébihens";2010-07-05;13;0,684210526315789;4;0,210526315789474;2;0,105263157894737;14;0,099290780141844;0,466666666666667;11;0,0780141843971631;0,366666666666667;0;0;0;5;0,0354609929078014;0,166666666666667
"les Hébihens";2010-07-19;16;0,615384615384615;7;0,269230769230769;3;0,115384615384615;18;0,0687022900763359;0,391304347826087;22;0,083969465648855;0,478260869565217;0;0;0;6;0,0229007633587786;0,130434782608696
"les Hébihens";2010-08-03;17;0,586206896551724;9;0,310344827586207;3;0,103448275862069;23;0,0692771084337349;0,294871794871795;44;0,132530120481928;0,564102564102564;0;0;0;11;0,0331325301204819;0,141025641025641
"les Hébihens";2010-08-17;18;0,692307692307692;5;0,192307692307692;3;0,115384615384615;33;0,12890625;0,492537313432836;26;0,1015625;0,388059701492537;0;0;0;8;0,03125;0,119402985074627
"les Hébihens";2010-08-31;13;0,722222222222222;2;0,111111111111111;3;0,166666666666667;15;0,114503816793893;0,625;6;0,0458015267175573;0,25;0;0;0;3;0,0229007633587786;0,125
"les Hébihens";2010-09-14;14;0,7;3;0,15;3;0,15;23;0,137724550898204;0,534883720930233;13;0,0778443113772455;0,302325581395349;0;0;0;7;0,0419161676646707;0,162790697674419
"les Hébihens";2010-09-27;12;0,666666666666667;3;0,166666666666667;3;0,166666666666667;21;0,16030534351145;0,538461538461538;12;0,0916030534351145;0,307692307692308;0;0;0;6;0,0458015267175573;0,153846153846154
"les Hébihens";2010-10-12;10;0,769230769230769;2;0,153846153846154;1;0,0769230769230769;7;0,114754098360656;0,466666666666667;6;0,0983606557377049;0,4;0;0;0;2;0,0327868852459016;0,133333333333333
"les Hébihens";2010-10-19;15;0,681818181818182;5;0,227272727272727;2;0,0909090909090909;29;0,142156862745098;0,46031746031746;25;0,122549019607843;0,396825396825397;0;0;0;9;0,0441176470588235;0,142857142857143
"les Hébihens";2010-11-03;7;0,466666666666667;5;0,333333333333333;3;0,2;1;0,0114942528735632;0,0555555555555556;13;0,149425287356322;0,722222222222222;0;0;0;4;0,0459770114942529;0,222222222222222
"les Hébihens";2010-11-15;8;0,571428571428571;4;0,285714285714286;2;0,142857142857143;6;0,0769230769230769;0,206896551724138;18;0,230769230769231;0,620689655172414;0;0;0;5;0,0641025641025641;0,172413793103448
"les Hébihens";2010-11-29;9;0,692307692307692;3;0,230769230769231;1;0,0769230769230769;9;0,136363636363636;0,310344827586207;16;0,242424242424242;0,551724137931034;0;0;0;4;0,0606060606060606;0,137931034482759
"les Hébihens";2010-12-14;8;0,666666666666667;2;0,166666666666667;2;0,166666666666667;4;0,0769230769230769;0,363636363636364;5;0,0961538461538462;0,454545454545455;0;0;0;2;0,0384615384615385;0,181818181818182
"les Hébihens";2010-12-27;8;0,727272727272727;1;0,0909090909090909;2;0,181818181818182;4;0,102564102564103;0,571428571428571;2;0,0512820512820513;0,285714285714286;0;0;0;1;0,0256410256410256;0,142857142857143
"les Hébihens";2011-01-11;9;0,692307692307692;2;0,153846153846154;2;0,153846153846154;4;0,0634920634920635;0,333333333333333;5;0,0793650793650794;0,416666666666667;0;0;0;3;0,0476190476190476;0,25
"les Hébihens";2011-01-24;8;0,666666666666667;1;0,0833333333333333;3;0,25;8;0,16;0,533333333333333;4;0,08;0,266666666666667;0;0;0;3;0,06;0,2
"les Hébihens";2011-02-07;16;0,8;2;0,1;2;0,1;34;0,222222222222222;0,618181818181818;13;0,0849673202614379;0,236363636363636;0;0;0;8;0,0522875816993464;0,145454545454545
"les Hébihens";2011-02-21;11;0,916666666666667;0;0;1;0,0833333333333333;11;0,207547169811321;0,916666666666667;0;0;0;0;0;0;1;0,0188679245283019;0,0833333333333333
"les Hébihens";2011-03-14;12;0,857142857142857;1;0,0714285714285714;1;0,0714285714285714;18;0,253521126760563;0,72;5;0,0704225352112676;0,2;0;0;0;2;0,028169014084507;0,08
"les Hébihens";2011-03-28;16;0,727272727272727;4;0,181818181818182;2;0,0909090909090909;25;0,135869565217391;0,403225806451613;26;0,141304347826087;0,419354838709677;0;0;0;11;0,0597826086956522;0,17741935483871
"les Hébihens";2011-04-11;13;0,619047619047619;5;0,238095238095238;3;0,142857142857143;19;0,107954545454545;0,395833333333333;19;0,107954545454545;0,395833333333333;0;0;0;10;0,0568181818181818;0,208333333333333
"les Hébihens";2011-04-26;15;0,714285714285714;3;0,142857142857143;3;0,142857142857143;18;0,105882352941176;0,5625;9;0,0529411764705882;0,28125;0;0;0;5;0,0294117647058824;0,15625
"les Hébihens";2011-05-09;11;0,6875;3;0,1875;2;0,125;9;0,0865384615384615;0,473684210526316;6;0,0576923076923077;0,315789473684211;0;0;0;4;0,0384615384615385;0,210526315789474
"les Hébihens";2011-05-23;8;0,533333333333333;5;0,333333333333333;2;0,133333333333333;5;0,0520833333333333;0,333333333333333;9;0,09375;0,6;0;0;0;1;0,0104166666666667;0,0666666666666667
"les Hébihens";2011-06-06;14;0,636363636363636;5;0,227272727272727;3;0,136363636363636;23;0,116161616161616;0,46;20;0,101010101010101;0,4;0;0;0;7;0,0353535353535354;0,14
"les Hébihens";2011-06-20;12;0,6;4;0,2;4;0,2;16;0,096969696969697;0,444444444444444;11;0,0666666666666667;0,305555555555556;0;0;0;9;0,0545454545454545;0,25
"les Hébihens";2011-07-11;11;0,846153846153846;2;0,153846153846154;0;0;10;0,149253731343284;0,666666666666667;5;0,0746268656716418;0,333333333333333;0;0;0;0;0;0
"les Hébihens";2011-07-26;12;0,666666666666667;3;0,166666666666667;3;0,166666666666667;12;0,0923076923076923;0,461538461538462;8;0,0615384615384615;0,307692307692308;0;0;0;6;0,0461538461538462;0,230769230769231
"les Hébihens";2011-08-08;13;0,619047619047619;5;0,238095238095238;3;0,142857142857143;13;0,0734463276836158;0,393939393939394;14;0,0790960451977401;0,424242424242424;0;0;0;6;0,0338983050847458;0,181818181818182
"les Hébihens";2011-08-22;13;0,619047619047619;5;0,238095238095238;3;0,142857142857143;16;0,0909090909090909;0,516129032258065;12;0,0681818181818182;0,387096774193548;0;0;0;3;0,0170454545454545;0,0967741935483871
"les Hébihens";2011-09-05;16;0,695652173913043;4;0,173913043478261;3;0,130434782608696;25;0,123152709359606;0,531914893617021;14;0,0689655172413793;0,297872340425532;0;0;0;8;0,0394088669950739;0,170212765957447
"les Hébihens";2011-09-19;15;0,652173913043478;5;0,217391304347826;3;0,130434782608696;16;0,0816326530612245;0,421052631578947;17;0,086734693877551;0,447368421052632;0;0;0;5;0,0255102040816327;0,131578947368421
"les Hébihens";2011-10-17;12;0,521739130434783;7;0,304347826086957;4;0,173913043478261;16;0,0812182741116751;0,25;30;0,152284263959391;0,46875;0;0;0;18;0,0913705583756345;0,28125
"les Hébihens";2011-11-15;13;0,65;4;0,2;3;0,15;18;0,122448979591837;0,333333333333333;21;0,142857142857143;0,388888888888889;1;0,00680272108843537;0,0185185185185185;14;0,0952380952380952;0,259259259259259
"les Hébihens";2011-12-05;10;0,555555555555556;4;0,222222222222222;4;0,222222222222222;9;0,0737704918032787;0,230769230769231;16;0,131147540983607;0,41025641025641;1;0,00819672131147541;0,0256410256410256;13;0,10655737704918;0,333333333333333
"les Hébihens";2012-01-02;13;0,684210526315789;3;0,157894736842105;3;0,157894736842105;12;0,0863309352517986;0,25531914893617;20;0,143884892086331;0,425531914893617;0;0;0;15;0,107913669064748;0,319148936170213
"les Hébihens";2012-01-16;11;0,611111111111111;3;0,166666666666667;4;0,222222222222222;9;0,0789473684210526;0,243243243243243;11;0,0964912280701754;0,297297297297297;0;0;0;17;0,149122807017544;0,459459459459459
"les Hébihens";2012-01-30;13;0,684210526315789;3;0,157894736842105;3;0,157894736842105;16;0,117647058823529;0,296296296296296;23;0,169117647058824;0,425925925925926;0;0;0;15;0,110294117647059;0,277777777777778
"les Hébihens";2012-02-13;11;0,6875;2;0,125;3;0,1875;11;0,114583333333333;0,323529411764706;9;0,09375;0,264705882352941;0;0;0;14;0,145833333333333;0,411764705882353
"les Hébihens";2012-02-27;15;0,714285714285714;3;0,142857142857143;3;0,142857142857143;20;0,123456790123457;0,416666666666667;16;0,0987654320987654;0,333333333333333;1;0,00617283950617284;0,0208333333333333;11;0,0679012345679012;0,229166666666667
"les Hébihens";2012-03-12;10;0,476190476190476;5;0,238095238095238;6;0,285714285714286;6;0,0357142857142857;0,09375;24;0,142857142857143;0,375;0;0;0;34;0,202380952380952;0,53125
"les Hébihens";2012-03-26;14;0,666666666666667;3;0,142857142857143;4;0,19047619047619;18;0,107784431137725;0,327272727272727;13;0,0778443113772455;0,236363636363636;0;0;0;24;0,143712574850299;0,436363636363636
"les Hébihens";2012-04-16;15;0,555555555555556;6;0,222222222222222;6;0,222222222222222;23;0,0851851851851852;0,2875;28;0,103703703703704;0,35;1;0,0037037037037037;0,0125;28;0,103703703703704;0,35
"les Hébihens";2012-04-30;12;0,571428571428571;6;0,285714285714286;3;0,142857142857143;16;0,0919540229885057;0,275862068965517;28;0,160919540229885;0,482758620689655;0;0;0;14;0,0804597701149425;0,241379310344828
"les Hébihens";2012-05-15;8;0,615384615384615;2;0,153846153846154;3;0,230769230769231;6;0,0869565217391304;0,3;4;0,0579710144927536;0,2;0;0;0;10;0,144927536231884;0,5
"les Hébihens";2012-05-29;10;0,5;6;0,3;4;0,2;12;0,08;0,387096774193548;7;0,0466666666666667;0,225806451612903;0;0;0;12;0,08;0,387096774193548
"les Hébihens";2012-06-11;6;0,375;6;0,375;4;0,25;3;0,032967032967033;0,166666666666667;6;0,0659340659340659;0,333333333333333;0;0;0;9;0,0989010989010989;0,5
"les Hébihens";2012-06-25;12;0,6;4;0,2;4;0,2;14;0,0927152317880795;0,368421052631579;13;0,0860927152317881;0,342105263157895;0;0;0;11;0,0728476821192053;0,289473684210526
"les Hébihens";2012-07-10;13;0,590909090909091;6;0,272727272727273;3;0,136363636363636;20;0,103626943005181;0,384615384615385;22;0,113989637305699;0,423076923076923;0;0;0;10;0,0518134715025907;0,192307692307692
"les Hébihens";2012-07-23;12;0,545454545454545;7;0,318181818181818;3;0,136363636363636;22;0,112244897959184;0,354838709677419;27;0,137755102040816;0,435483870967742;0;0;0;13;0,0663265306122449;0,209677419354839
"les Hébihens";2012-08-06;13;0,684210526315789;3;0,157894736842105;3;0,157894736842105;19;0,131034482758621;0,475;9;0,0620689655172414;0,225;0;0;0;12;0,0827586206896552;0,3
"les Hébihens";2012-08-20;10;0,555555555555556;3;0,166666666666667;5;0,277777777777778;9;0,0714285714285714;0,257142857142857;6;0,0476190476190476;0,171428571428571;0;0;0;20;0,158730158730159;0,571428571428571
"les Hébihens";2012-09-03;13;0,722222222222222;3;0,166666666666667;2;0,111111111111111;14;0,110236220472441;0,482758620689655;8;0,062992125984252;0,275862068965517;0;0;0;7;0,0551181102362205;0,241379310344828
"les Hébihens";2012-09-24;6;0,666666666666667;1;0,111111111111111;2;0,222222222222222;2;0,0769230769230769;0,25;0;0;0;0;0;0;6;0,230769230769231;0,75
"les Hébihens";2012-10-09;12;0,631578947368421;4;0,210526315789474;3;0,157894736842105;9;0,0666666666666667;0,5;7;0,0518518518518519;0,388888888888889;0;0;0;2;0,0148148148148148;0,111111111111111
"les Hébihens";2012-10-22;8;0,888888888888889;0;0;1;0,111111111111111;8;0,235294117647059;0,888888888888889;0;0;0;0;0;0;1;0,0294117647058824;0,111111111111111
"les Hébihens";2012-11-05;12;0,705882352941177;2;0,117647058823529;3;0,176470588235294;13;0,117117117117117;0,481481481481481;10;0,0900900900900901;0,37037037037037;0;0;0;4;0,036036036036036;0,148148148148148
"les Hébihens";2012-11-19;13;0,866666666666667;0;0;2;0,133333333333333;19;0,223529411764706;0,826086956521739;0;0;0;0;0;0;4;0,0470588235294118;0,173913043478261
"les Hébihens";2012-12-03;14;0,736842105263158;2;0,105263157894737;3;0,157894736842105;20;0,153846153846154;0,540540540540541;11;0,0846153846153846;0,297297297297297;0;0;0;6;0,0461538461538462;0,162162162162162
"les Hébihens";2012-12-17;9;0,818181818181818;1;0,0909090909090909;1;0,0909090909090909;11;0,234042553191489;0,733333333333333;3;0,0638297872340425;0,2;0;0;0;1;0,0212765957446809;0,0666666666666667
"les Hébihens";2013-01-07;8;0,888888888888889;0;0;1;0,111111111111111;3;0,111111111111111;1;0;0;0;0;0;0;0;0;0
"les Hébihens";2013-01-21;11;0,6875;4;0,25;1;0,0625;12;0,127659574468085;0,342857142857143;21;0,223404255319149;0,6;0;0;0;2;0,0212765957446809;0,0571428571428571
"les Hébihens";2013-02-04;16;0,8;2;0,1;2;0,1;20;0,142857142857143;0,476190476190476;14;0,1;0,333333333333333;0;0;0;8;0,0571428571428571;0,19047619047619
"les Hébihens";2013-02-18;15;0,833333333333333;2;0,111111111111111;1;0,0555555555555556;21;0,177966101694915;0,617647058823529;12;0,101694915254237;0,352941176470588;0;0;0;1;0,00847457627118644;0,0294117647058824
"les Hébihens";2013-03-05;12;0,8;1;0,0666666666666667;2;0,133333333333333;12;0,146341463414634;0,571428571428571;6;0,0731707317073171;0,285714285714286;0;0;0;3;0,0365853658536585;0,142857142857143
"les Hébihens";2013-03-18;15;0,681818181818182;3;0,136363636363636;4;0,181818181818182;20;0,119047619047619;0,377358490566038;17;0,101190476190476;0,320754716981132;0;0;0;16;0,0952380952380952;0,30188679245283
"les Hébihens";2013-04-02;14;0,736842105263158;2;0,105263157894737;3;0,157894736842105;14;0,108527131782946;0,5;9;0,0697674418604651;0,321428571428571;0;0;0;5;0,0387596899224806;0,178571428571429
"les Hébihens";2013-04-15;17;0,772727272727273;3;0,136363636363636;2;0,0909090909090909;26;0,146067415730337;0,490566037735849;19;0,106741573033708;0,358490566037736;0;0;0;8;0,0449438202247191;0,150943396226415
"les Hébihens";2013-04-29;15;0,714285714285714;4;0,19047619047619;2;0,0952380952380952;17;0,104294478527607;0,5;15;0,0920245398773006;0,441176470588235;0;0;0;2;0,0122699386503067;0,0588235294117647
"les Hébihens";2013-05-13;17;0,80952380952381;3;0,142857142857143;1;0,0476190476190476;30;0,179640718562874;0,666666666666667;13;0,0778443113772455;0,288888888888889;0;0;0;2;0,0119760479041916;0,0444444444444444
"les Hébihens";2013-05-28;11;0,733333333333333;2;0,133333333333333;2;0,133333333333333;12;0,133333333333333;0,444444444444444;11;0,122222222222222;0,407407407407407;0;0;0;4;0,0444444444444444;0,148148148148148
"les Hébihens";2013-06-10;13;0,764705882352941;3;0,176470588235294;1;0,0588235294117647;21;0,1875;0,552631578947368;11;0,0982142857142857;0,289473684210526;0;0;0;6;0,0535714285714286;0,157894736842105
"les Hébihens";2013-06-17;6;0,461538461538462;3;0,230769230769231;4;0,307692307692308;4;0,0645161290322581;0,266666666666667;4;0,0645161290322581;0,266666666666667;0;0;0;7;0,112903225806452;0,466666666666667
"les Hébihens";2013-07-01;10;0,714285714285714;3;0,214285714285714;1;0,0714285714285714;3;0,0394736842105263;0,272727272727273;5;0,0657894736842105;0,454545454545455;0;0;0;3;0,0394736842105263;0,272727272727273
"les Hébihens";2013-07-16;14;0,666666666666667;5;0,238095238095238;2;0,0952380952380952;18;0,105263157894737;0,514285714285714;13;0,0760233918128655;0,371428571428571;0;0;0;4;0,0233918128654971;0,114285714285714
"les Hébihens";2013-07-29;15;0,652173913043478;5;0,217391304347826;3;0,130434782608696;19;0,0926829268292683;0,404255319148936;20;0,0975609756097561;0,425531914893617;0;0;0;8;0,0390243902439024;0,170212765957447
"les Hébihens";2013-08-12;17;0,739130434782609;4;0,173913043478261;2;0,0869565217391304;34;0,161904761904762;0,515151515151515;24;0,114285714285714;0,363636363636364;0;0;0;8;0,0380952380952381;0,121212121212121
"les Hébihens";2013-08-26;17;0,62962962962963;7;0,259259259259259;3;0,111111111111111;36;0,127659574468085;0,45;30;0,106382978723404;0,375;1;0,00354609929078014;0,0125;13;0,0460992907801418;0,1625
"les Hébihens";2013-09-10;14;0,666666666666667;4;0,19047619047619;3;0,142857142857143;14;0,0823529411764706;0,424242424242424;11;0,0647058823529412;0,333333333333333;0;0;0;8;0,0470588235294118;0,242424242424242
"les Hébihens";2013-09-23;16;0,727272727272727;4;0,181818181818182;2;0,0909090909090909;27;0,140625;0,519230769230769;18;0,09375;0,346153846153846;0;0;0;7;0,0364583333333333;0,134615384615385
"les Hébihens";2013-11-12;11;0,6875;2;0,125;3;0,1875;10;0,101010101010101;0,526315789473684;6;0,0606060606060606;0,315789473684211;0;0;0;3;0,0303030303030303;0,157894736842105
"les Hébihens";2013-11-25;11;0,785714285714286;2;0,142857142857143;1;0,0714285714285714;9;0,118421052631579;0,45;10;0,131578947368421;0,5;0;0;0;1;0,0131578947368421;0,05
"les Hébihens";2013-12-09;11;0,6875;3;0,1875;2;0,125;11;0,117021276595745;0,34375;17;0,180851063829787;0,53125;0;0;0;4;0,0425531914893617;0,125
"les Hébihens";2014-01-07;13;0,8125;2;0,125;1;0,0625;14;0,153846153846154;0,583333333333333;9;0,0989010989010989;0,375;0;0;0;1;0,010989010989011;0,0416666666666667
"les Hébihens";2014-01-20;11;0,6875;4;0,25;1;0,0625;9;0,0891089108910891;0,264705882352941;23;0,227722772277228;0,676470588235294;0;0;0;2;0,0198019801980198;0,0588235294117647
"les Hébihens";2014-02-10;11;0,785714285714286;2;0,142857142857143;1;0,0714285714285714;9;0,126760563380282;0,391304347826087;12;0,169014084507042;0,521739130434783;0;0;0;2;0,028169014084507;0,0869565217391304
"les Hébihens";2014-02-24;15;0,833333333333333;3;0,166666666666667;0;0;15;0,12;0,365853658536585;26;0,208;0,634146341463415;0;0;0;0;0;0
"les Hébihens";2014-03-24;15;0,75;3;0,15;2;0,1;14;0,0972222222222222;0,318181818181818;25;0,173611111111111;0,568181818181818;0;0;0;5;0,0347222222222222;0,113636363636364
"les Hébihens";2014-04-07;6;0,428571428571429;5;0,357142857142857;3;0,214285714285714;1;0,0135135135135135;0,037037037037037;19;0,256756756756757;0,703703703703704;0;0;0;7;0,0945945945945946;0,259259259259259
"les Hébihens";2014-04-22;6;0,428571428571429;4;0,285714285714286;4;0,285714285714286;1;0,0135135135135135;0,0434782608695652;11;0,148648648648649;0,478260869565217;0;0;0;11;0,148648648648649;0,478260869565217
"les Hébihens";2014-05-05;6;0,461538461538462;5;0,384615384615385;2;0,153846153846154;3;0,0483870967741935;0,125;13;0,209677419354839;0,541666666666667;0;0;0;8;0,129032258064516;0,333333333333333
"les Hébihens";2014-05-19;12;0,6;5;0,25;3;0,15;12;0,0769230769230769;0,27906976744186;23;0,147435897435897;0,534883720930233;0;0;0;8;0,0512820512820513;0,186046511627907
"les Hébihens";2014-06-02;13;0,764705882352941;3;0,176470588235294;1;0,0588235294117647;12;0,104347826086957;0,545454545454545;6;0,0521739130434783;0,272727272727273;0;0;0;4;0,0347826086956522;0,181818181818182
"les Hébihens";2014-06-23;7;0,4375;6;0,375;3;0,1875;2;0,0198019801980198;0,181818181818182;4;0,0396039603960396;0,363636363636364;0;0;0;5;0,0495049504950495;0,454545454545455
"les Hébihens";2014-07-07;12;0,545454545454545;8;0,363636363636364;2;0,0909090909090909;17;0,0862944162436548;0,346938775510204;26;0,131979695431472;0,530612244897959;1;0,0050761421319797;0,0204081632653061;5;0,0253807106598985;0,102040816326531
"les Hébihens";2014-07-21;13;0,619047619047619;6;0,285714285714286;2;0,0952380952380952;13;0,0787878787878788;0,40625;14;0,0848484848484849;0,4375;0;0;0;5;0,0303030303030303;0,15625
"les Hébihens";2014-08-04;14;0,518518518518518;10;0,37037037037037;3;0,111111111111111;16;0,0557491289198606;0,210526315789474;42;0,146341463414634;0,552631578947368;1;0,00348432055749129;0,0131578947368421;17;0,0592334494773519;0,223684210526316
"les Hébihens";2014-08-19;15;0,625;6;0,25;3;0,125;22;0,0990990990990991;0,458333333333333;19;0,0855855855855856;0,395833333333333;0;0;0;7;0,0315315315315315;0,145833333333333
"les Hébihens";2014-09-01;14;0,666666666666667;4;0,19047619047619;3;0,142857142857143;25;0,150602409638554;0,510204081632653;15;0,0903614457831325;0,306122448979592;0;0;0;9;0,0542168674698795;0,183673469387755
"les Hébihens";2014-09-15;13;0,541666666666667;9;0,375;2;0,0833333333333333;14;0,0630630630630631;0,318181818181818;25;0,112612612612613;0,568181818181818;1;0,0045045045045045;0,0227272727272727;4;0,018018018018018;0,0909090909090909
"les Hébihens";2014-09-29;11;0,785714285714286;3;0,214285714285714;0;0;11;0,144736842105263;0,55;9;0,118421052631579;0,45;0;0;0;0;0;0
"les Hébihens";2014-10-13;14;0,777777777777778;2;0,111111111111111;2;0,111111111111111;23;0,178294573643411;0,657142857142857;8;0,062015503875969;0,228571428571429;0;0;0;4;0,0310077519379845;0,114285714285714
"les Hébihens";2014-10-27;14;0,736842105263158;3;0,157894736842105;2;0,105263157894737;16;0,122137404580153;0,470588235294118;17;0,129770992366412;0,5;0;0;0;1;0,00763358778625954;0,0294117647058824
"les Hébihens";2014-11-17;14;0,666666666666667;5;0,238095238095238;2;0,0952380952380952;16;0,0987654320987654;0,307692307692308;32;0,197530864197531;0,615384615384615;0;0;0;4;0,0246913580246914;0,0769230769230769
"les Hébihens";2014-12-01;11;0,733333333333333;1;0,0666666666666667;3;0,2;9;0,115384615384615;0,5;6;0,0769230769230769;0,333333333333333;0;0;0;3;0,0384615384615385;0,166666666666667
"les Hébihens";2014-12-15;15;0,833333333333333;2;0,111111111111111;1;0,0555555555555556;18;0,15;0,545454545454545;14;0,116666666666667;0,424242424242424;0;0;0;1;0,00833333333333333;0,0303030303030303
"les Hébihens";2015-01-12;14;0,7;2;0,1;4;0,2;13;0,0878378378378378;0,288888888888889;16;0,108108108108108;0,355555555555556;0;0;0;16;0,108108108108108;0,355555555555556
"les Hébihens";2015-01-27;15;0,75;2;0,1;3;0,15;27;0,183673469387755;0,45;15;0,102040816326531;0,25;0;0;0;18;0,122448979591837;0,3
"les Hébihens";2015-02-09;13;0,764705882352941;3;0,176470588235294;1;0,0588235294117647;12;0,108108108108108;0,375;17;0,153153153153153;0,53125;1;0,00900900900900901;0,03125;2;0,018018018018018;0,0625
